uid,split,cell_line,density_bin,model,pred_exists,gt_path,pred_path,obj_tp,obj_fp,obj_fn,obj_ignored,obj_precision,obj_recall,obj_f1,pred_count,gt_count,count_abs_error,count_ape,pix_tp,pix_fp,pix_fn,pix_tn,pix_precision,pix_recall,pix_f1,pix_iou,pix_dice,cand_pairs,cand_preds,cand_gts
ncih2170_antibiotics_ps_g_56,test,NCI-H2170,150-299,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_antibiotics_ps_g_56.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/ncih2170_antibiotics_ps_g_56.png,106,83,68,0,0.5608465608435934,0.6091954022953495,0.5840220385674931,189,174,15.0,8.620689655172415,600,1857,1662,5009385,0.2442002442002442,0.26525198938992045,0.25429116338207247,0.14566642388929352,0.25429116338207247,106,106,106
ncih2170_antibiotics_ps_g_60,train,NCI-H2170,50-149,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_antibiotics_ps_g_60.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/ncih2170_antibiotics_ps_g_60.png,49,29,27,0,0.6282051281970743,0.6447368420967797,0.6363636363636364,78,76,2.0,2.6315789473684212,280,734,708,5011782,0.27613412228796846,0.2834008097165992,0.2797202797202797,0.16260162601626016,0.27972027972027974,49,49,49
ncih2170_antibiotics_ps_g_61,train,NCI-H2170,150-299,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_antibiotics_ps_g_61.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/ncih2170_antibiotics_ps_g_61.png,127,71,54,0,0.641414141410902,0.7016574585596594,0.6701846965699209,198,181,17.0,9.392265193370166,661,1913,1692,5009238,0.2567987567987568,0.28091797705057375,0.26831743454434753,0.15494608532583215,0.2683174345443475,127,127,127
ncih2170_antibiotics_ps_g_62,train,NCI-H2170,150-299,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_antibiotics_ps_g_62.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/ncih2170_antibiotics_ps_g_62.png,128,111,116,0,0.5355648535542445,0.5245901639322763,0.5300207039337475,239,244,5.0,2.0491803278688523,660,2447,2512,5007885,0.21242355970389443,0.2080706179066835,0.210224558050645,0.11745862253069941,0.210224558050645,128,128,128
ncih2170_antibiotics_ps_g_63,val,NCI-H2170,50-149,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_antibiotics_ps_g_63.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/ncih2170_antibiotics_ps_g_63.png,54,23,24,0,0.7012987012895935,0.6923076922988165,0.6967741935483871,77,78,1.0,1.2820512820512822,289,712,725,5011778,0.2887112887112887,0.28500986193293887,0.286848635235732,0.16743916570104286,0.286848635235732,54,54,54
ncih2170_antibiotics_ps_g_64,test,NCI-H2170,300+,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_antibiotics_ps_g_64.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/ncih2170_antibiotics_ps_g_64.png,167,198,173,0,0.457534246574089,0.49117647058679065,0.47375886524822697,365,340,25.0,7.352941176470588,772,3973,3648,5005111,0.16269757639620652,0.17466063348416289,0.16846699399890888,0.09198141308233052,0.16846699399890888,167,167,167
ncih2170_antibiotics_ps_g_65,test,NCI-H2170,150-299,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_antibiotics_ps_g_65.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/ncih2170_antibiotics_ps_g_65.png,124,73,68,0,0.6294416243622871,0.6458333333299696,0.6375321336760925,197,192,5.0,2.6041666666666665,665,1896,1831,5009112,0.25966419367434596,0.26642628205128205,0.2630017797112913,0.15141165755919855,0.2630017797112913,124,124,124
ncih2170_antibiotics_ps_g_66,train,NCI-H2170,50-149,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_antibiotics_ps_g_66.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/ncih2170_antibiotics_ps_g_66.png,31,54,48,0,0.3647058823486505,0.3924050632861721,0.3780487804878049,85,79,6.0,7.594936708860759,149,956,878,5011521,0.134841628959276,0.1450827653359299,0.13977485928705444,0.0751386787695411,0.1397748592870544,31,31,31
ncih2170_antibiotics_ps_g_67,test,NCI-H2170,50-149,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_antibiotics_ps_g_67.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/ncih2170_antibiotics_ps_g_67.png,59,35,31,0,0.6276595744614079,0.6555555555482716,0.6413043478260869,94,90,4.0,4.444444444444445,302,920,868,5011414,0.24713584288052373,0.25811965811965815,0.2525083612040134,0.1444976076555024,0.2525083612040134,59,59,59
ncih2170_antibiotics_ps_g_68,test,NCI-H2170,50-149,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_antibiotics_ps_g_68.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/ncih2170_antibiotics_ps_g_68.png,44,33,34,0,0.5714285714211502,0.564102564095332,0.567741935483871,77,78,1.0,1.2820512820512822,243,758,771,5011732,0.24275724275724275,0.23964497041420119,0.2411910669975186,0.1371331828442438,0.2411910669975186,44,44,44
ncih2170_antibiotics_ps_g_69,test,NCI-H2170,10-49,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_antibiotics_ps_g_69.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/ncih2170_antibiotics_ps_g_69.png,24,17,22,0,0.5853658536442594,0.5217391304234404,0.5517241379310345,41,46,5.0,10.869565217391305,136,397,462,5012509,0.2551594746716698,0.22742474916387959,0.24049513704686118,0.13668341708542714,0.24049513704686118,24,24,24
ncih2170_antibiotics_ps_g_71,train,NCI-H2170,150-299,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_antibiotics_ps_g_71.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/ncih2170_antibiotics_ps_g_71.png,92,71,65,0,0.5644171779106478,0.5859872611427644,0.575,163,157,6.0,3.821656050955414,502,1617,1539,5009846,0.23690420009438415,0.2459578637922587,0.24134615384615385,0.13723346090759977,0.24134615384615385,92,92,92
ncih2170_antibiotics_ps_g_72,test,NCI-H2170,50-149,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_antibiotics_ps_g_72.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/ncih2170_antibiotics_ps_g_72.png,69,66,69,0,0.5111111111073251,0.49999999999637684,0.5054945054945055,135,138,3.0,2.1739130434782608,353,1402,1441,5010308,0.20113960113960114,0.1967670011148272,0.1989292758523528,0.11045056320400501,0.1989292758523528,69,69,69
ncih2170_antibiotics_ps_g_74,train,NCI-H2170,150-299,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_antibiotics_ps_g_74.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/ncih2170_antibiotics_ps_g_74.png,108,112,105,0,0.4909090909068595,0.5070422535187463,0.49884526558891457,220,213,7.0,3.2863849765258215,542,2318,2227,5008417,0.18951048951048952,0.19573853376670278,0.19257416947948128,0.10654609789659918,0.19257416947948125,108,108,108
ncih2170_antibiotics_ps_g_76,test,NCI-H2170,50-149,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_antibiotics_ps_g_76.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/ncih2170_antibiotics_ps_g_76.png,47,48,43,0,0.49473684210005536,0.5222222222164198,0.5081081081081081,95,90,5.0,5.555555555555555,246,989,924,5011345,0.19919028340080971,0.21025641025641026,0.20457380457380459,0.11394163964798518,0.20457380457380459,47,47,47
ncih2170_antibiotics_ps_g_77,train,NCI-H2170,50-149,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_antibiotics_ps_g_77.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/ncih2170_antibiotics_ps_g_77.png,57,53,55,0,0.5181818181771074,0.5089285714240274,0.5135135135135135,110,112,2.0,1.7857142857142858,300,1130,1156,5010918,0.2097902097902098,0.20604395604395603,0.20790020790020788,0.11600928074245939,0.2079002079002079,57,57,57
ncih2170_antibiotics_ps_g_81,train,NCI-H2170,150-299,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_antibiotics_ps_g_81.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/ncih2170_antibiotics_ps_g_81.png,67,76,83,0,0.4685314685281921,0.4466666666636889,0.45733788395904434,143,150,7.0,4.666666666666667,374,1485,1576,5010069,0.20118343195266272,0.19179487179487179,0.1963770018377527,0.10887918486171762,0.1963770018377527,67,67,67
ncih2170_antibiotics_ps_g_85,train,NCI-H2170,150-299,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_antibiotics_ps_g_85.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/ncih2170_antibiotics_ps_g_85.png,162,155,127,0,0.5110410094621103,0.5605536332160534,0.5346534653465347,317,289,28.0,9.688581314878892,856,3265,2901,5006482,0.20771657364717303,0.22784136278945968,0.21731403909621733,0.1219025918541726,0.21731403909621733,162,162,162
ncih2170_antibiotics_ps_g_86,val,NCI-H2170,50-149,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_antibiotics_ps_g_86.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/ncih2170_antibiotics_ps_g_86.png,42,51,43,0,0.4516129032209504,0.49411764705301037,0.47191011235955055,93,85,8.0,9.411764705882353,204,1005,901,5011394,0.1687344913151365,0.18461538461538463,0.1763180639585134,0.0966824644549763,0.1763180639585134,42,42,42
ncih2170_antibiotics_ps_g_88_a,train,NCI-H2170,50-149,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_antibiotics_ps_g_88_a.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/ncih2170_antibiotics_ps_g_88_a.png,70,36,45,0,0.660377358484336,0.60869565216862,0.6334841628959276,106,115,9.0,7.826086956521739,408,970,1087,5011039,0.2960812772133527,0.2729096989966555,0.28402366863905326,0.16551724137931034,0.28402366863905326,70,70,70
ncih2170_antibiotics_ps_g_88_b,train,NCI-H2170,50-149,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_antibiotics_ps_g_88_b.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/ncih2170_antibiotics_ps_g_88_b.png,59,68,62,0,0.46456692913020026,0.4876033057810942,0.47580645161290325,127,121,6.0,4.958677685950414,301,1350,1272,5010581,0.1823137492428831,0.19135410044500953,0.1867245657568238,0.10297639411563463,0.18672456575682383,59,59,59
ncih2170_antibiotics_ps_g_89,val,NCI-H2170,50-149,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_antibiotics_ps_g_89.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/ncih2170_antibiotics_ps_g_89.png,65,37,38,0,0.6372549019545367,0.6310679611589216,0.6341463414634146,102,103,1.0,0.970873786407767,366,960,973,5011205,0.27601809954751133,0.27333831217326365,0.274671669793621,0.15919965202261854,0.274671669793621,65,65,65
ncih2170_antibiotics_ps_g_90,train,NCI-H2170,50-149,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_antibiotics_ps_g_90.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/ncih2170_antibiotics_ps_g_90.png,81,45,46,0,0.6428571428520408,0.6377952755855292,0.6403162055335968,126,127,1.0,0.7874015748031497,450,1188,1201,5010665,0.27472527472527475,0.2725620835857056,0.2736394040741867,0.1585065163790067,0.2736394040741867,81,81,81
ncih2170_antibiotics_ps_g_91,train,NCI-H2170,300+,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_antibiotics_ps_g_91.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/ncih2170_antibiotics_ps_g_91.png,266,295,294,0,0.47415329768186426,0.47499999999915177,0.4745762711864407,561,560,1.0,0.17857142857142858,1236,6057,6070,5000141,0.16947758124228712,0.16917601970982754,0.16932666621001438,0.09249420040410088,0.16932666621001438,266,266,266
ncih2170_antibiotics_ps_g_92,train,NCI-H2170,50-149,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_antibiotics_ps_g_92.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/ncih2170_antibiotics_ps_g_92.png,74,61,71,0,0.5481481481440879,0.5103448275826873,0.5285714285714286,135,145,10.0,6.896551724137931,418,1337,1467,5010282,0.23817663817663817,0.22175066312997346,0.22967032967032966,0.1297330850403476,0.22967032967032966,74,74,74
ncih2170_antibiotics_ps_g_94,train,NCI-H2170,150-299,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_antibiotics_ps_g_94.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/ncih2170_antibiotics_ps_g_94.png,140,98,95,0,0.5882352941151755,0.5957446808485287,0.5919661733615222,238,235,3.0,1.2765957446808511,762,2332,2293,5008117,0.24628312863606983,0.24942716857610475,0.24784517807773623,0.14145164284388342,0.2478451780777362,140,140,140
ncih2170_antibiotics_ps_g_95,train,NCI-H2170,150-299,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_antibiotics_ps_g_95.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/ncih2170_antibiotics_ps_g_95.png,96,81,84,0,0.542372881352868,0.5333333333303704,0.5378151260504201,177,180,3.0,1.6666666666666667,543,1758,1797,5009406,0.23598435462842243,0.23205128205128206,0.23400129282482224,0.13250366032210834,0.23400129282482224,96,96,96
ncih2170_antibiotics_ps_g_96,test,NCI-H2170,300+,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_antibiotics_ps_g_96.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/ncih2170_antibiotics_ps_g_96.png,346,165,175,0,0.6771037181982835,0.6641074856033319,0.6705426356589147,511,521,10.0,1.9193857965451055,1905,4738,4881,5001980,0.2867680264940539,0.2807250221043324,0.2837143495420359,0.16530718500520653,0.2837143495420359,346,346,346
ncih2170_antibiotics_ps_g_97,train,NCI-H2170,150-299,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_antibiotics_ps_g_97.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/ncih2170_antibiotics_ps_g_97.png,168,80,84,0,0.6774193548359781,0.6666666666640212,0.672,248,252,4.0,1.5873015873015872,920,2304,2356,5007924,0.2853598014888337,0.28083028083028083,0.28307692307692306,0.16487455197132617,0.28307692307692306,168,168,168
ncih2170_antibiotics_ps_g_98,train,NCI-H2170,150-299,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_antibiotics_ps_g_98.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/ncih2170_antibiotics_ps_g_98.png,101,54,66,0,0.6516129032216026,0.6047904191580552,0.6273291925465838,155,167,12.0,7.18562874251497,533,1482,1638,5009851,0.2645161290322581,0.24550898203592814,0.25465838509316774,0.14590747330960854,0.2546583850931677,101,101,101
ncih2170_antibiotics_ps_g_99,val,NCI-H2170,300+,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_antibiotics_ps_g_99.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/ncih2170_antibiotics_ps_g_99.png,573,297,294,1,0.6586206896544153,0.6608996539784765,0.6597582037996546,871,867,4.0,0.461361014994233,3144,8179,8140,4994041,0.2776649297889252,0.27862460120524635,0.2781439377184058,0.16153727585675384,0.2781439377184058,574,574,573
ncih2170_cart_72h_blank_ctrl_19,train,NCI-H2170,150-299,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_cart_72h_blank_ctrl_19.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/ncih2170_cart_72h_blank_ctrl_19.png,104,112,106,0,0.4814814814792524,0.495238095235737,0.48826291079812206,216,210,6.0,2.857142857142857,559,2249,2184,5008512,0.19907407407407407,0.2037914691943128,0.20140515222482436,0.11197916666666667,0.20140515222482436,104,104,104
ncih2170_cart_72h_blank_ctrl_28,train,NCI-H2170,150-299,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_cart_72h_blank_ctrl_28.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/ncih2170_cart_72h_blank_ctrl_28.png,57,86,134,0,0.3986013985986112,0.2984293193701653,0.3413173652694611,143,191,48.0,25.130890052356023,300,1559,2183,5009462,0.16137708445400753,0.12082158679017317,0.1381851681252879,0.07422068283028203,0.1381851681252879,57,57,57
ncih2170_cart_72h_blank_ctrl_30,test,NCI-H2170,300+,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_cart_72h_blank_ctrl_30.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/ncih2170_cart_72h_blank_ctrl_30.png,122,249,284,0,0.328840970349518,0.3004926108366983,0.31402831402831405,371,406,35.0,8.620689655172415,511,4312,4780,5003901,0.10595065312046444,0.09657909657909658,0.10104805220486454,0.053212537748620226,0.10104805220486454,122,122,122
ncih2170_cart_72h_blank_ctrl_31,test,NCI-H2170,50-149,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_cart_72h_blank_ctrl_31.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/ncih2170_cart_72h_blank_ctrl_31.png,44,32,59,0,0.5789473684134349,0.42718446601527005,0.49162011173184356,76,103,27.0,26.21359223300971,240,748,1099,5011417,0.242914979757085,0.17923823749066467,0.20627417275461968,0.11499760421657883,0.20627417275461968,44,44,44
ncih2170_cart_72h_blank_ctrl_32,train,NCI-H2170,50-149,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_cart_72h_blank_ctrl_32.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/ncih2170_cart_72h_blank_ctrl_32.png,30,68,69,0,0.3061224489764681,0.3030303030272421,0.30456852791878175,98,99,1.0,1.0101010101010102,153,1121,1134,5011096,0.12009419152276295,0.11888111888111888,0.11948457633736823,0.06353820598006645,0.11948457633736821,30,30,30
ncih2170_cart_72h_blank_ctrl_33,test,NCI-H2170,50-149,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_cart_72h_blank_ctrl_33.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/ncih2170_cart_72h_blank_ctrl_33.png,18,29,62,0,0.3829787233961069,0.22499999999718748,0.28346456692913385,47,80,33.0,41.25,104,507,936,5011957,0.1702127659574468,0.1,0.12598425196850394,0.06722689075630252,0.12598425196850394,18,18,18
ncih2170_cart_72h_blank_ctrl_34,train,NCI-H2170,50-149,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_cart_72h_blank_ctrl_34.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/ncih2170_cart_72h_blank_ctrl_34.png,25,47,63,0,0.3472222222173997,0.28409090908768075,0.3125,72,88,16.0,18.181818181818183,128,808,1016,5011552,0.13675213675213677,0.11188811188811189,0.12307692307692308,0.06557377049180328,0.12307692307692308,25,25,25
ncih2170_cart_72h_blank_ctrl_35,train,NCI-H2170,150-299,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_cart_72h_blank_ctrl_35.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/ncih2170_cart_72h_blank_ctrl_35.png,77,38,91,0,0.669565217385482,0.45833333333060516,0.5441696113074205,115,168,53.0,31.547619047619047,458,1037,1739,5010270,0.3063545150501672,0.20846609012289485,0.24810400866738896,0.14162028447742733,0.24810400866738894,77,77,77
ncih2170_cart_72h_blank_ctrl_36,train,NCI-H2170,50-149,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_cart_72h_blank_ctrl_36.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/ncih2170_cart_72h_blank_ctrl_36.png,31,44,55,0,0.4133333333278222,0.3604651162748783,0.38509316770186336,75,86,11.0,12.790697674418604,175,800,943,5011586,0.1794871794871795,0.15652951699463327,0.16722408026755853,0.09124087591240876,0.16722408026755853,31,31,31
ncih2170_cart_72h_blank_ctrl_38,train,NCI-H2170,150-299,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_cart_72h_blank_ctrl_38.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/ncih2170_cart_72h_blank_ctrl_38.png,70,25,86,0,0.7368421052554016,0.44871794871507237,0.5577689243027888,95,156,61.0,39.1025641025641,386,849,1681,5010588,0.3125506072874494,0.18674407353652636,0.23379769836462747,0.13237311385459533,0.2337976983646275,70,70,70
ncih2170_cart_72h_blank_ctrl_39,train,NCI-H2170,150-299,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_cart_72h_blank_ctrl_39.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/ncih2170_cart_72h_blank_ctrl_39.png,69,42,120,0,0.6216216216160214,0.36507936507743344,0.46,111,189,78.0,41.26984126984127,360,1083,2123,5009938,0.2494802494802495,0.1449859041482078,0.18339276617422315,0.10095344924284913,0.18339276617422312,69,69,69
ncih2170_cart_72h_blank_ctrl_5,val,NCI-H2170,50-149,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_cart_72h_blank_ctrl_5.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/ncih2170_cart_72h_blank_ctrl_5.png,28,39,66,0,0.41791044775495656,0.29787234042236305,0.34782608695652173,67,94,27.0,28.72340425531915,134,737,1088,5011545,0.15384615384615385,0.10965630114566285,0.12804586717630198,0.06840224604389995,0.12804586717630195,28,28,28
ncih2170_cart_72h_blank_ctrl_50,train,NCI-H2170,50-149,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_cart_72h_blank_ctrl_50.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/ncih2170_cart_72h_blank_ctrl_50.png,55,84,94,0,0.39568345323456344,0.36912751677604616,0.3819444444444444,139,149,10.0,6.7114093959731544,301,1506,1636,5010061,0.16657443276148312,0.15539494062983997,0.16079059829059827,0.08742375835027592,0.1607905982905983,55,55,55
ncih2170_cart_72h_blank_ctrl_51,test,NCI-H2170,10-49,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_cart_72h_blank_ctrl_51.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/ncih2170_cart_72h_blank_ctrl_51.png,36,21,12,0,0.6315789473573408,0.749999999984375,0.6857142857142857,57,48,9.0,18.75,235,506,389,5012374,0.31713900134952766,0.3766025641025641,0.3443223443223443,0.2079646017699115,0.3443223443223443,36,36,36
ncih2170_cart_72h_blank_ctrl_52,test,NCI-H2170,150-299,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_cart_72h_blank_ctrl_52.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/ncih2170_cart_72h_blank_ctrl_52.png,190,67,56,0,0.739299610892065,0.7723577235740962,0.7554671968190855,257,246,11.0,4.471544715447155,1025,2316,2173,5007990,0.3067943729422329,0.32051282051282054,0.3135035938216853,0.1858904606456293,0.3135035938216853,190,190,190
ncih2170_cart_72h_blank_ctrl_53,val,NCI-H2170,50-149,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_cart_72h_blank_ctrl_53.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/ncih2170_cart_72h_blank_ctrl_53.png,34,35,22,0,0.4927536231812644,0.6071428571320153,0.544,69,56,13.0,23.214285714285715,167,730,561,5012046,0.18617614269788182,0.22939560439560439,0.20553846153846153,0.11454046639231824,0.20553846153846153,34,34,34
ncih2170_cart_72h_blank_ctrl_55,train,NCI-H2170,50-149,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_cart_72h_blank_ctrl_55.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/ncih2170_cart_72h_blank_ctrl_55.png,38,18,18,0,0.6785714285593113,0.6785714285593113,0.6785714285714286,56,56,0.0,0.0,236,492,492,5012284,0.3241758241758242,0.3241758241758242,0.3241758241758242,0.19344262295081968,0.3241758241758242,38,38,38
ncih2170_cart_72h_blank_ctrl_56,train,NCI-H2170,50-149,ecCount (peaks),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_cart_72h_blank_ctrl_56.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_peaks/ncih2170_cart_72h_blank_ctrl_56.png,91,51,41,0,0.6408450704180223,0.6893939393887167,0.6642335766423357,142,132,10.0,7.575757575757576,550,1296,1166,5010492,0.2979414951245937,0.32051282051282054,0.308815272318922,0.18260292164674635,0.308815272318922,91,91,91
