uid,split,cell_line,density_bin,model,pred_exists,gt_path,pred_path,obj_tp,obj_fp,obj_fn,obj_ignored,obj_precision,obj_recall,obj_f1,pred_count,gt_count,count_abs_error,count_ape,pix_tp,pix_fp,pix_fn,pix_tn,pix_precision,pix_recall,pix_f1,pix_iou,pix_dice,cand_pairs,cand_preds,cand_gts
ncih2170_facs_fish_0723_high_her2_11,val,NCI-H2170,300+,Classic (after opt),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_facs_fish_0723_high_her2_11.tif,/proj/brunk_ecdna_cv_project/Poorya/ecdna-bench/release/harmonized_masks/classical/ncih2170_facs_fish_0723_high_her2_11.png,492,24,343,4,0.9534883720911754,0.5892215568855219,0.7283493708364175,520,835,315.0,37.724550898203596,7426,61894,3442,4940742,0.10712637045585689,0.6832903938167096,0.1852147453484312,0.10205876693878672,0.1852147453484312,932,496,683
ncih2170_facs_fish_0723_high_her2_110,test,NCI-H2170,300+,Classic (after opt),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_facs_fish_0723_high_her2_110.tif,/proj/brunk_ecdna_cv_project/Poorya/ecdna-bench/release/harmonized_masks/classical/ncih2170_facs_fish_0723_high_her2_110.png,249,5,109,4,0.9803149606260618,0.6955307262550404,0.8137254901960784,258,358,100.0,27.932960893854748,3075,28626,1579,4980224,0.09700009463423867,0.6607219596046412,0.1691651767294733,0.09239783653846154,0.16916517672947326,396,253,300
ncih2170_facs_fish_0723_high_her2_111,test,NCI-H2170,150-299,Classic (after opt),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_facs_fish_0723_high_her2_111.tif,/proj/brunk_ecdna_cv_project/Poorya/ecdna-bench/release/harmonized_masks/classical/ncih2170_facs_fish_0723_high_her2_111.png,164,5,114,5,0.97041420117769,0.5899280575518349,0.7337807606263982,174,278,104.0,37.410071942446045,2862,21142,856,4988644,0.11923012831194801,0.7697686928456159,0.2064786090469663,0.11512469831053902,0.2064786090469663,450,169,262
ncih2170_facs_fish_0723_high_her2_113,train,NCI-H2170,300+,Classic (after opt),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_facs_fish_0723_high_her2_113.tif,/proj/brunk_ecdna_cv_project/Poorya/ecdna-bench/release/harmonized_masks/classical/ncih2170_facs_fish_0723_high_her2_113.png,659,40,184,15,0.9427753934178215,0.7817319098448615,0.85473411154345,714,843,129.0,15.302491103202847,8097,50108,2862,4952437,0.139111760158062,0.7388447851081303,0.23413914753339884,0.13259207100397924,0.23413914753339887,1114,674,764
ncih2170_facs_fish_0723_high_her2_114,train,NCI-H2170,300+,Classic (after opt),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_facs_fish_0723_high_her2_114.tif,/proj/brunk_ecdna_cv_project/Poorya/ecdna-bench/release/harmonized_masks/classical/ncih2170_facs_fish_0723_high_her2_114.png,221,6,108,0,0.9735682819340372,0.6717325227943108,0.7949640287769785,227,329,102.0,31.003039513677813,2770,14653,1533,4994548,0.1589852493829995,0.6437369277248431,0.2549940163858971,0.1461278750791306,0.2549940163858971,418,221,281
ncih2170_facs_fish_0723_high_her2_116,train,NCI-H2170,300+,Classic (after opt),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_facs_fish_0723_high_her2_116.tif,/proj/brunk_ecdna_cv_project/Poorya/ecdna-bench/release/harmonized_masks/classical/ncih2170_facs_fish_0723_high_her2_116.png,280,19,115,9,0.9364548494951959,0.7088607594918763,0.8069164265129684,308,395,87.0,22.025316455696203,3870,32140,1265,4976229,0.10747014718133852,0.75365141187926,0.18811520233321183,0.10382293762575452,0.1881152023332118,579,289,364
ncih2170_facs_fish_0723_high_her2_12,train,NCI-H2170,150-299,Classic (after opt),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_facs_fish_0723_high_her2_12.tif,/proj/brunk_ecdna_cv_project/Poorya/ecdna-bench/release/harmonized_masks/classical/ncih2170_facs_fish_0723_high_her2_12.png,162,3,49,1,0.9818181818122315,0.7677725118447025,0.8617021276595744,166,211,45.0,21.327014218009477,2111,17277,632,4993484,0.10888178254590468,0.7695953335763762,0.19077312367267632,0.10544455544455544,0.19077312367267635,228,163,186
ncih2170_facs_fish_0723_high_her2_120,train,NCI-H2170,150-299,Classic (after opt),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_facs_fish_0723_high_her2_120.tif,/proj/brunk_ecdna_cv_project/Poorya/ecdna-bench/release/harmonized_masks/classical/ncih2170_facs_fish_0723_high_her2_120.png,214,11,36,12,0.951111111106884,0.855999999996576,0.9010526315789473,237,250,13.0,5.2,2799,36921,451,4973333,0.07046827794561933,0.8612307692307692,0.13027693739818477,0.06967713026810386,0.13027693739818477,303,226,240
ncih2170_facs_fish_0723_high_her2_121,train,NCI-H2170,300+,Classic (after opt),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_facs_fish_0723_high_her2_121.tif,/proj/brunk_ecdna_cv_project/Poorya/ecdna-bench/release/harmonized_masks/classical/ncih2170_facs_fish_0723_high_her2_121.png,243,31,101,15,0.8868613138653765,0.7063953488351559,0.7864077669902912,289,344,55.0,15.988372093023257,2428,23217,2161,4985698,0.09467732501462274,0.5290913052952713,0.16061387841502944,0.08731928360785442,0.16061387841502944,405,258,279
ncih2170_facs_fish_0723_high_her2_122,train,NCI-H2170,150-299,Classic (after opt),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_facs_fish_0723_high_her2_122.tif,/proj/brunk_ecdna_cv_project/Poorya/ecdna-bench/release/harmonized_masks/classical/ncih2170_facs_fish_0723_high_her2_122.png,164,19,81,10,0.896174863383081,0.6693877550993087,0.7663551401869159,193,245,52.0,21.224489795918366,2090,25549,1095,4984770,0.07561778646115995,0.6562009419152276,0.13560861666234103,0.07273613141226422,0.13560861666234103,310,174,217
ncih2170_facs_fish_0723_high_her2_123,train,NCI-H2170,300+,Classic (after opt),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_facs_fish_0723_high_her2_123.tif,/proj/brunk_ecdna_cv_project/Poorya/ecdna-bench/release/harmonized_masks/classical/ncih2170_facs_fish_0723_high_her2_123.png,219,7,106,1,0.9690265486682786,0.6738461538440805,0.79491833030853,227,325,98.0,30.153846153846153,3622,32787,603,4976492,0.09948089758026861,0.8572781065088757,0.1782743515282768,0.0978601534637415,0.1782743515282768,399,220,307
ncih2170_facs_fish_0723_high_her2_124,train,NCI-H2170,150-299,Classic (after opt),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_facs_fish_0723_high_her2_124.tif,/proj/brunk_ecdna_cv_project/Poorya/ecdna-bench/release/harmonized_masks/classical/ncih2170_facs_fish_0723_high_her2_124.png,116,12,49,1,0.90624999999292,0.7030303030260423,0.7918088737201365,129,165,36.0,21.818181818181817,1441,12997,704,4998362,0.09980606732234382,0.6717948717948717,0.17379243803895555,0.09516576409985471,0.17379243803895555,200,117,146
ncih2170_facs_fish_0723_high_her2_125,val,NCI-H2170,300+,Classic (after opt),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_facs_fish_0723_high_her2_125.tif,/proj/brunk_ecdna_cv_project/Poorya/ecdna-bench/release/harmonized_masks/classical/ncih2170_facs_fish_0723_high_her2_125.png,358,38,84,2,0.9040404040381211,0.8099547511293893,0.8544152744630071,398,442,44.0,9.95475113122172,4219,26633,1527,4981125,0.13674964345909504,0.7342499129829446,0.2305590469424559,0.13030050341270577,0.23055904694245588,541,360,409
ncih2170_facs_fish_0723_high_her2_13,train,NCI-H2170,150-299,Classic (after opt),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_facs_fish_0723_high_her2_13.tif,/proj/brunk_ecdna_cv_project/Poorya/ecdna-bench/release/harmonized_masks/classical/ncih2170_facs_fish_0723_high_her2_13.png,199,2,100,5,0.9900497512388555,0.6655518394626571,0.796,206,299,93.0,31.103678929765888,2763,26287,1124,4983330,0.0951118760757315,0.7108309750450219,0.1677748428818654,0.09156890037780871,0.16777484288186537,368,204,259
ncih2170_facs_fish_0723_high_her2_17,val,NCI-H2170,300+,Classic (after opt),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_facs_fish_0723_high_her2_17.tif,/proj/brunk_ecdna_cv_project/Poorya/ecdna-bench/release/harmonized_masks/classical/ncih2170_facs_fish_0723_high_her2_17.png,296,6,177,2,0.9801324503278804,0.6257928118380005,0.7638709677419355,304,473,169.0,35.72938689217759,4173,33827,1976,4973528,0.10981578947368421,0.678646934460888,0.18904165439760812,0.10438763257954772,0.1890416543976081,527,298,385
ncih2170_facs_fish_0723_high_her2_18,train,NCI-H2170,300+,Classic (after opt),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_facs_fish_0723_high_her2_18.tif,/proj/brunk_ecdna_cv_project/Poorya/ecdna-bench/release/harmonized_masks/classical/ncih2170_facs_fish_0723_high_her2_18.png,427,0,184,2,0.9999999999976581,0.6988543371510657,0.8227360308285164,429,611,182.0,29.78723404255319,5787,38607,2169,4966941,0.13035545343965402,0.7273755656108597,0.22108882521489973,0.124283229173378,0.22108882521489973,765,429,558
ncih2170_facs_fish_0723_high_her2_21,test,NCI-H2170,150-299,Classic (after opt),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_facs_fish_0723_high_her2_21.tif,/proj/brunk_ecdna_cv_project/Poorya/ecdna-bench/release/harmonized_masks/classical/ncih2170_facs_fish_0723_high_her2_21.png,122,8,58,1,0.9384615384543196,0.6777777777740124,0.7870967741935484,131,180,49.0,27.22222222222222,1820,22054,520,4989110,0.07623355952081763,0.7777777777777778,0.13885709925993744,0.07460851028941543,0.13885709925993744,239,123,160
ncih2170_facs_fish_0723_high_her2_24,train,NCI-H2170,150-299,Classic (after opt),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_facs_fish_0723_high_her2_24.tif,/proj/brunk_ecdna_cv_project/Poorya/ecdna-bench/release/harmonized_masks/classical/ncih2170_facs_fish_0723_high_her2_24.png,121,7,63,0,0.9453124999926148,0.6576086956486,0.7756410256410257,128,184,56.0,30.434782608695652,1899,26352,493,4984760,0.06721885950939789,0.7938963210702341,0.12394347811898312,0.06606596159198441,0.12394347811898312,199,121,166
ncih2170_facs_fish_0723_high_her2_27,train,NCI-H2170,300+,Classic (after opt),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_facs_fish_0723_high_her2_27.tif,/proj/brunk_ecdna_cv_project/Poorya/ecdna-bench/release/harmonized_masks/classical/ncih2170_facs_fish_0723_high_her2_27.png,148,0,171,0,0.9999999999932433,0.46394984325873373,0.6338329764453962,148,319,171.0,53.60501567398119,2341,20801,1806,4988556,0.10115806758274998,0.5645044610561852,0.1715709626589468,0.0938351771685105,0.17157096265894684,344,148,248
ncih2170_facs_fish_0723_high_her2_28,train,NCI-H2170,150-299,Classic (after opt),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_facs_fish_0723_high_her2_28.tif,/proj/brunk_ecdna_cv_project/Poorya/ecdna-bench/release/harmonized_masks/classical/ncih2170_facs_fish_0723_high_her2_28.png,171,3,61,2,0.9827586206840072,0.7370689655140644,0.8423645320197044,176,232,56.0,24.137931034482758,2389,22461,627,4988027,0.09613682092555333,0.7921087533156499,0.1714634321395249,0.09377085214114692,0.17146343213952486,251,173,215
ncih2170_facs_fish_0723_high_her2_3,train,NCI-H2170,300+,Classic (after opt),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_facs_fish_0723_high_her2_3.tif,/proj/brunk_ecdna_cv_project/Poorya/ecdna-bench/release/harmonized_masks/classical/ncih2170_facs_fish_0723_high_her2_3.png,319,3,141,4,0.990683229810588,0.6934782608680576,0.8158567774936062,326,460,134.0,29.130434782608695,4116,29921,1864,4977603,0.12092722625378265,0.6882943143812709,0.20571257215683333,0.1146486170301663,0.20571257215683333,518,323,381
ncih2170_facs_fish_0723_high_her2_30,train,NCI-H2170,300+,Classic (after opt),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_facs_fish_0723_high_her2_30.tif,/proj/brunk_ecdna_cv_project/Poorya/ecdna-bench/release/harmonized_masks/classical/ncih2170_facs_fish_0723_high_her2_30.png,294,7,82,2,0.9767441860432666,0.7819148936149417,0.8685376661742984,303,376,73.0,19.414893617021278,3774,35460,1114,4973156,0.09619207829943416,0.7720949263502455,0.1710711209827297,0.0935362347576088,0.1710711209827297,450,296,342
ncih2170_facs_fish_0723_high_her2_33,val,NCI-H2170,300+,Classic (after opt),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_facs_fish_0723_high_her2_33.tif,/proj/brunk_ecdna_cv_project/Poorya/ecdna-bench/release/harmonized_masks/classical/ncih2170_facs_fish_0723_high_her2_33.png,211,1,141,2,0.9952830188632299,0.5994318181801153,0.74822695035461,214,352,138.0,39.20454545454545,3091,35848,1485,4973080,0.07938056960887542,0.6754807692307693,0.142065954268643,0.076464476548585,0.142065954268643,387,213,292
ncih2170_facs_fish_0723_high_her2_36,train,NCI-H2170,150-299,Classic (after opt),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_facs_fish_0723_high_her2_36.tif,/proj/brunk_ecdna_cv_project/Poorya/ecdna-bench/release/harmonized_masks/classical/ncih2170_facs_fish_0723_high_her2_36.png,172,2,64,1,0.9885057471207558,0.7288135593189458,0.8390243902439024,175,236,61.0,25.847457627118644,2378,20172,690,4990264,0.10545454545454545,0.7750977835723598,0.18565071434147865,0.1023235800344234,0.18565071434147865,265,173,214
ncih2170_facs_fish_0723_high_her2_37,val,NCI-H2170,150-299,Classic (after opt),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_facs_fish_0723_high_her2_37.tif,/proj/brunk_ecdna_cv_project/Poorya/ecdna-bench/release/harmonized_masks/classical/ncih2170_facs_fish_0723_high_her2_37.png,96,1,54,2,0.9896907216392815,0.6399999999957334,0.7773279352226721,99,150,51.0,34.0,1204,13326,746,4998228,0.08286304198210599,0.6174358974358974,0.14611650485436894,0.07881644409531291,0.14611650485436894,154,98,121
ncih2170_facs_fish_0723_high_her2_4,train,NCI-H2170,300+,Classic (after opt),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_facs_fish_0723_high_her2_4.tif,/proj/brunk_ecdna_cv_project/Poorya/ecdna-bench/release/harmonized_masks/classical/ncih2170_facs_fish_0723_high_her2_4.png,259,2,137,1,0.9923371647471558,0.6540404040387524,0.7884322678843226,262,396,134.0,33.83838383838384,3303,24714,1858,4983629,0.11789270799871507,0.639992249564038,0.1991078425462656,0.11056066945606695,0.1991078425462656,440,260,331
ncih2170_facs_fish_0723_high_her2_40,train,NCI-H2170,300+,Classic (after opt),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_facs_fish_0723_high_her2_40.tif,/proj/brunk_ecdna_cv_project/Poorya/ecdna-bench/release/harmonized_masks/classical/ncih2170_facs_fish_0723_high_her2_40.png,351,27,166,3,0.928571428568972,0.678916827851685,0.7843575418994413,381,517,136.0,26.30560928433269,5409,65837,1338,4940920,0.07592005165202256,0.8016896398399288,0.13870475555498568,0.07452055549432382,0.1387047555549857,583,354,480
ncih2170_facs_fish_0723_high_her2_41,train,NCI-H2170,150-299,Classic (after opt),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_facs_fish_0723_high_her2_41.tif,/proj/brunk_ecdna_cv_project/Poorya/ecdna-bench/release/harmonized_masks/classical/ncih2170_facs_fish_0723_high_her2_41.png,194,1,71,8,0.994871794866693,0.7320754716953507,0.8434782608695652,203,265,62.0,23.39622641509434,2521,28612,924,4981447,0.08097517104037516,0.7317851959361393,0.145815258256695,0.07864117041519793,0.145815258256695,349,202,252
ncih2170_facs_fish_0723_high_her2_42,train,NCI-H2170,300+,Classic (after opt),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_facs_fish_0723_high_her2_42.tif,/proj/brunk_ecdna_cv_project/Poorya/ecdna-bench/release/harmonized_masks/classical/ncih2170_facs_fish_0723_high_her2_42.png,242,12,81,10,0.9527559055080601,0.7492260061896309,0.8388214904679376,264,323,59.0,18.26625386996904,2473,24634,1726,4984671,0.09123104733094772,0.588949749940462,0.1579888839200153,0.08576977768529116,0.15798888392001534,430,252,285
ncih2170_facs_fish_0723_high_her2_54,train,NCI-H2170,50-149,Classic (after opt),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_facs_fish_0723_high_her2_54.tif,/proj/brunk_ecdna_cv_project/Poorya/ecdna-bench/release/harmonized_masks/classical/ncih2170_facs_fish_0723_high_her2_54.png,94,3,26,4,0.9690721649384632,0.7833333333268055,0.8663594470046083,101,120,19.0,15.833333333333334,1035,9069,525,5002875,0.10243467933491686,0.6634615384615384,0.17746913580246915,0.09737510584250635,0.17746913580246915,119,98,99
ncih2170_facs_fish_0723_high_her2_55,train,NCI-H2170,150-299,Classic (after opt),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_facs_fish_0723_high_her2_55.tif,/proj/brunk_ecdna_cv_project/Poorya/ecdna-bench/release/harmonized_masks/classical/ncih2170_facs_fish_0723_high_her2_55.png,139,5,84,2,0.9652777777710745,0.6233183856474291,0.7574931880108992,146,223,77.0,34.52914798206278,1662,23021,1237,4987584,0.06733379248875744,0.5733011383235599,0.12051337829018925,0.06412037037037037,0.12051337829018925,257,141,181
ncih2170_facs_fish_0723_high_her2_56,train,NCI-H2170,150-299,Classic (after opt),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_facs_fish_0723_high_her2_56.tif,/proj/brunk_ecdna_cv_project/Poorya/ecdna-bench/release/harmonized_masks/classical/ncih2170_facs_fish_0723_high_her2_56.png,193,1,59,1,0.9948453608196143,0.7658730158699767,0.8654708520179372,195,252,57.0,22.61904761904762,2351,19388,925,4990840,0.10814664887989328,0.7176434676434676,0.1879672196681991,0.10373279209318743,0.18796721966819907,291,194,226
ncih2170_facs_fish_0723_high_her2_64,train,NCI-H2170,150-299,Classic (after opt),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_facs_fish_0723_high_her2_64.tif,/proj/brunk_ecdna_cv_project/Poorya/ecdna-bench/release/harmonized_masks/classical/ncih2170_facs_fish_0723_high_her2_64.png,226,3,34,4,0.9868995633144677,0.869230769227426,0.9243353783231084,233,260,27.0,10.384615384615385,2979,34321,401,4975803,0.07986595174262734,0.8813609467455621,0.14646017699115044,0.07901647171162568,0.14646017699115044,292,230,254
ncih2170_facs_fish_0723_high_her2_7,train,NCI-H2170,300+,Classic (after opt),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_facs_fish_0723_high_her2_7.tif,/proj/brunk_ecdna_cv_project/Poorya/ecdna-bench/release/harmonized_masks/classical/ncih2170_facs_fish_0723_high_her2_7.png,342,1,153,4,0.9970845481020494,0.6909090909076951,0.8162291169451074,347,495,148.0,29.8989898989899,4902,57532,1533,4949537,0.07851491174680462,0.7617715617715618,0.1423572289419042,0.0766332640267638,0.1423572289419042,531,346,421
ncih2170_facs_fish_0723_high_her2_71,val,NCI-H2170,300+,Classic (after opt),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_facs_fish_0723_high_her2_71.tif,/proj/brunk_ecdna_cv_project/Poorya/ecdna-bench/release/harmonized_masks/classical/ncih2170_facs_fish_0723_high_her2_71.png,211,2,167,0,0.9906103286338469,0.5582010581995815,0.7140439932318104,213,378,165.0,43.65079365079365,2912,27163,2002,4981427,0.09682460515378222,0.5925925925925926,0.16645231358426935,0.09078155687876048,0.16645231358426935,459,211,301
ncih2170_facs_fish_0723_high_her2_80,test,NCI-H2170,300+,Classic (after opt),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_facs_fish_0723_high_her2_80.tif,/proj/brunk_ecdna_cv_project/Poorya/ecdna-bench/release/harmonized_masks/classical/ncih2170_facs_fish_0723_high_her2_80.png,320,13,83,2,0.9609609609580753,0.7940446650104367,0.8695652173913043,335,403,68.0,16.87344913151365,4326,35225,913,4973040,0.10937776541680362,0.8257301011643443,0.19316811788345611,0.10690984578884935,0.19316811788345614,499,322,383
ncih2170_facs_fish_0723_high_her2_82,train,NCI-H2170,300+,Classic (after opt),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_facs_fish_0723_high_her2_82.tif,/proj/brunk_ecdna_cv_project/Poorya/ecdna-bench/release/harmonized_masks/classical/ncih2170_facs_fish_0723_high_her2_82.png,378,3,120,4,0.9921259842493645,0.7590361445767891,0.8600682593856656,385,498,113.0,22.690763052208837,4813,46360,1661,4960670,0.09405350477791023,0.7434352795798579,0.16698180304265617,0.09109664231366166,0.16698180304265617,589,382,436
ncih2170_facs_fish_0723_high_her2_83,train,NCI-H2170,300+,Classic (after opt),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_facs_fish_0723_high_her2_83.tif,/proj/brunk_ecdna_cv_project/Poorya/ecdna-bench/release/harmonized_masks/classical/ncih2170_facs_fish_0723_high_her2_83.png,167,1,140,2,0.9940476190417021,0.5439739413663063,0.7031578947368421,170,307,137.0,44.62540716612378,2348,29417,1643,4980096,0.07391783409412876,0.5883237283888749,0.13133460118581497,0.07028256704980843,0.13133460118581497,344,169,256
ncih2170_facs_fish_0723_high_her2_84,train,NCI-H2170,150-299,Classic (after opt),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_facs_fish_0723_high_her2_84.tif,/proj/brunk_ecdna_cv_project/Poorya/ecdna-bench/release/harmonized_masks/classical/ncih2170_facs_fish_0723_high_her2_84.png,174,5,84,11,0.9720670391007148,0.6744186046485487,0.7963386727688787,190,258,68.0,26.356589147286822,2203,24830,1164,4985307,0.08149299004919913,0.6542916542916543,0.1449342105263158,0.07812887895875448,0.14493421052631578,326,185,224
ncih2170_facs_fish_0723_high_her2_86,train,NCI-H2170,150-299,Classic (after opt),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_facs_fish_0723_high_her2_86.tif,/proj/brunk_ecdna_cv_project/Poorya/ecdna-bench/release/harmonized_masks/classical/ncih2170_facs_fish_0723_high_her2_86.png,117,2,47,2,0.9831932773026623,0.7134146341419915,0.8268551236749117,121,164,43.0,26.21951219512195,1400,11572,732,4999800,0.10792476102374345,0.6566604127579737,0.18538135593220337,0.10215995329830706,0.1853813559322034,170,119,141
ncih2170_facs_fish_0723_high_her2_87,train,NCI-H2170,150-299,Classic (after opt),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_facs_fish_0723_high_her2_87.tif,/proj/brunk_ecdna_cv_project/Poorya/ecdna-bench/release/harmonized_masks/classical/ncih2170_facs_fish_0723_high_her2_87.png,198,13,51,3,0.9383886255879698,0.7951807228883728,0.8608695652173913,214,249,35.0,14.056224899598394,2572,32802,665,4977465,0.07270876915248488,0.7945628668520235,0.13322628266556164,0.0713671300535531,0.13322628266556164,269,201,222
ncih2170_facs_fish_0723_high_her2_9,train,NCI-H2170,150-299,Classic (after opt),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_facs_fish_0723_high_her2_9.tif,/proj/brunk_ecdna_cv_project/Poorya/ecdna-bench/release/harmonized_masks/classical/ncih2170_facs_fish_0723_high_her2_9.png,176,1,86,16,0.9943502824802579,0.6717557251882758,0.8018223234624146,193,262,69.0,26.33587786259542,2202,37450,1204,4972648,0.05553313830323817,0.6465061655901351,0.10228064471178412,0.053896612492657134,0.10228064471178411,301,192,227
ncih2170_facs_fish_0723_high_her2_92,train,NCI-H2170,50-149,Classic (after opt),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_facs_fish_0723_high_her2_92.tif,/proj/brunk_ecdna_cv_project/Poorya/ecdna-bench/release/harmonized_masks/classical/ncih2170_facs_fish_0723_high_her2_92.png,90,1,57,2,0.9890109890001207,0.6122448979550188,0.7563025210084033,93,147,54.0,36.734693877551024,1170,6480,754,5005100,0.15294117647058825,0.6081081081081081,0.24441194902861918,0.13921941932413137,0.24441194902861918,158,92,120
ncih2170_facs_fish_0723_high_her2_96,train,NCI-H2170,300+,Classic (after opt),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_facs_fish_0723_high_her2_96.tif,/proj/brunk_ecdna_cv_project/Poorya/ecdna-bench/release/harmonized_masks/classical/ncih2170_facs_fish_0723_high_her2_96.png,300,5,197,3,0.9836065573738243,0.6036217303810792,0.7481296758104738,308,497,189.0,38.028169014084504,4755,38701,1745,4968303,0.1094210235640648,0.7315384615384616,0.19036752342061014,0.10519678768168846,0.19036752342061014,625,303,442
ncih2170_facs_fish_0723_high_her2_98,train,NCI-H2170,150-299,Classic (after opt),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_facs_fish_0723_high_her2_98.tif,/proj/brunk_ecdna_cv_project/Poorya/ecdna-bench/release/harmonized_masks/classical/ncih2170_facs_fish_0723_high_her2_98.png,163,5,63,10,0.9702380952323201,0.721238938049906,0.8274111675126904,178,226,48.0,21.238938053097346,2240,39325,698,4971241,0.05389149524840611,0.762423417290674,0.10066737073905131,0.05300144334287675,0.1006673707390513,270,173,206
ncih2170_facs_fish_0723_low_her2_1,test,NCI-H2170,10-49,Classic (after opt),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_facs_fish_0723_low_her2_1.tif,/proj/brunk_ecdna_cv_project/Poorya/ecdna-bench/release/harmonized_masks/classical/ncih2170_facs_fish_0723_low_her2_1.png,23,1,13,0,0.9583333332934028,0.638888888871142,0.7666666666666667,24,36,12.0,33.333333333333336,309,2772,159,5010264,0.1002921129503408,0.6602564102564102,0.17413355874894335,0.09537037037037037,0.17413355874894337,26,23,24
ncih2170_facs_fish_0723_low_her2_10,train,NCI-H2170,150-299,Classic (after opt),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_facs_fish_0723_low_her2_10.tif,/proj/brunk_ecdna_cv_project/Poorya/ecdna-bench/release/harmonized_masks/classical/ncih2170_facs_fish_0723_low_her2_10.png,129,4,77,1,0.9699248120227826,0.6262135922299699,0.7610619469026548,134,206,72.0,34.95145631067961,1556,12710,1122,4998116,0.10907051731389317,0.5810306198655714,0.18366383380547685,0.1011177540940993,0.18366383380547688,181,130,143
ncih2170_facs_fish_0723_low_her2_101,val,NCI-H2170,50-149,Classic (after opt),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/ncih2170_facs_fish_0723_low_her2_101.tif,/proj/brunk_ecdna_cv_project/Poorya/ecdna-bench/release/harmonized_masks/classical/ncih2170_facs_fish_0723_low_her2_101.png,62,2,29,0,0.9687499999848632,0.6813186813111942,0.8,64,91,27.0,29.67032967032967,854,4814,329,5007507,0.15067043048694426,0.7218934911242604,0.2493066705590425,0.1424045356011339,0.2493066705590425,118,62,76
