uid,split,cell_line,density_bin,model,pred_exists,gt_path,pred_path,obj_tp,obj_fp,obj_fn,obj_ignored,obj_precision,obj_recall,obj_f1,pred_count,gt_count,count_abs_error,count_ape,pix_tp,pix_fp,pix_fn,pix_tn,pix_precision,pix_recall,pix_f1,pix_iou,pix_dice,cand_pairs,cand_preds,cand_gts
snu16_jc_ctrl_46,test,SNU16,300+,ecCount (threshold mask),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/snu16_jc_ctrl_46.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_threshold/snu16_jc_ctrl_46.png,276,17,33,4,0.9419795221810854,0.893203883492255,0.9169435215946844,297,309,12.0,3.883495145631068,2908,10036,1122,4999438,0.22466007416563658,0.7215880893300248,0.34264168728643807,0.20673965590786292,0.34264168728643807,516,280,305
snu16_jc_ctrl_47,train,SNU16,300+,ecCount (threshold mask),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/snu16_jc_ctrl_47.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_threshold/snu16_jc_ctrl_47.png,331,11,61,6,0.9678362573071116,0.8443877550998868,0.9019073569482289,348,392,44.0,11.224489795918368,3632,11248,1477,4997147,0.24408602150537634,0.7109023292229399,0.36339986992846063,0.22204560738521734,0.36339986992846063,654,337,380
snu16_jc_ctrl_48,train,SNU16,300+,ecCount (threshold mask),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/snu16_jc_ctrl_48.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_threshold/snu16_jc_ctrl_48.png,298,26,23,10,0.9197530864169143,0.9283489096544288,0.924031007751938,334,321,13.0,4.049844236760125,3387,12233,799,4997085,0.21683738796414853,0.8091256569517439,0.34201757043320213,0.20628540105974785,0.3420175704332021,405,308,315
snu16_jc_ctrl_50,test,SNU16,150-299,ecCount (threshold mask),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/snu16_jc_ctrl_50.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_threshold/snu16_jc_ctrl_50.png,117,6,41,1,0.9512195121873884,0.7405063291092373,0.8327402135231317,124,158,34.0,21.518987341772153,1397,3763,696,5007648,0.27073643410852716,0.667462971810798,0.38521990900317116,0.2385587431693989,0.3852199090031711,196,118,146
snu16_jc_ctrl_52,train,SNU16,150-299,ecCount (threshold mask),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/snu16_jc_ctrl_52.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_threshold/snu16_jc_ctrl_52.png,187,27,20,1,0.8738317756968513,0.9033816425077131,0.8883610451306413,215,207,8.0,3.864734299516908,1700,7236,1004,5003564,0.19024171888988362,0.628698224852071,0.2920962199312715,0.1710261569416499,0.2920962199312715,241,188,194
snu16_jc_ctrl_53,train,SNU16,300+,ecCount (threshold mask),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/snu16_jc_ctrl_53.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_threshold/snu16_jc_ctrl_53.png,562,17,75,9,0.9706390328135223,0.8822605965449258,0.9243421052631579,588,637,49.0,7.6923076923076925,6645,22123,1636,4983100,0.23098581757508344,0.8024393189228354,0.35871413533428703,0.21855676884620445,0.35871413533428703,1143,571,627
snu16_jc_ctrl_54,train,SNU16,150-299,ecCount (threshold mask),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/snu16_jc_ctrl_54.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_threshold/snu16_jc_ctrl_54.png,133,2,18,0,0.9851851851778876,0.8807947019809219,0.9300699300699301,135,151,16.0,10.596026490066226,1249,5283,714,5006258,0.1912124923453766,0.6362710137544575,0.29405532666274276,0.17237096329009108,0.2940553266627428,175,133,148
snu16_jc_ctrl_55,train,SNU16,150-299,ecCount (threshold mask),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/snu16_jc_ctrl_55.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_threshold/snu16_jc_ctrl_55.png,207,12,34,3,0.9452054794477388,0.8589211618221622,0.9,222,241,19.0,7.8838174273858925,2282,7298,851,5003073,0.23820459290187893,0.7283753590807532,0.3590025957681114,0.21877097114370625,0.3590025957681114,349,210,235
snu16_jc_ctrl_56,train,SNU16,150-299,ecCount (threshold mask),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/snu16_jc_ctrl_56.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_threshold/snu16_jc_ctrl_56.png,231,12,25,5,0.9506172839467053,0.9023437499964753,0.9258517034068137,248,256,8.0,3.125,2467,8585,861,5001591,0.22321751719145855,0.7412860576923077,0.343115438108484,0.20708469738940652,0.343115438108484,366,236,246
snu16_jc_ctrl_57,train,SNU16,150-299,ecCount (threshold mask),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/snu16_jc_ctrl_57.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_threshold/snu16_jc_ctrl_57.png,195,7,27,4,0.9653465346486865,0.8783783783744218,0.9198113207547169,206,222,16.0,7.207207207207207,1871,6997,1041,5003595,0.21098331078033378,0.6425137362637363,0.31765704584040744,0.18881824603895447,0.3176570458404075,304,199,218
snu16_jc_ctrl_59,train,SNU16,150-299,ecCount (threshold mask),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/snu16_jc_ctrl_59.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_threshold/snu16_jc_ctrl_59.png,278,19,19,13,0.9360269360237845,0.9360269360237845,0.936026936026936,310,297,13.0,4.377104377104377,3042,10978,819,4998665,0.21697574893009985,0.7878787878787878,0.34024942676584086,0.20500033694992925,0.34024942676584086,544,291,292
snu16_jc_ctrl_60,val,SNU16,50-149,ecCount (threshold mask),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/snu16_jc_ctrl_60.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_threshold/snu16_jc_ctrl_60.png,89,1,8,1,0.9888888888779012,0.9175257731864173,0.9518716577540107,91,97,6.0,6.185567010309279,940,2908,321,5009335,0.2442827442827443,0.7454401268834259,0.36797807790174203,0.22547373470856322,0.36797807790174203,117,90,93
snu16_jc_ctrl_61,train,SNU16,50-149,ecCount (threshold mask),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/snu16_jc_ctrl_61.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_threshold/snu16_jc_ctrl_61.png,122,8,22,1,0.9384615384543196,0.8472222222163388,0.8905109489051095,131,144,13.0,9.027777777777779,1491,4301,381,5007331,0.2574240331491713,0.7964743589743589,0.3890918580375783,0.24153572007127816,0.3890918580375783,213,123,139
snu16_jc_ctrl_63,train,SNU16,150-299,ecCount (threshold mask),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/snu16_jc_ctrl_63.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_threshold/snu16_jc_ctrl_63.png,180,7,10,2,0.9625668449146387,0.9473684210476455,0.9549071618037135,189,190,1.0,0.5263157894736842,1896,6328,574,5004706,0.23054474708171208,0.7676113360323886,0.35459135964092015,0.21550352352807456,0.35459135964092015,234,182,185
snu16_jc_ctrl_65,train,SNU16,300+,ecCount (threshold mask),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/snu16_jc_ctrl_65.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_threshold/snu16_jc_ctrl_65.png,378,19,35,16,0.9521410579321105,0.9152542372859195,0.9333333333333333,413,413,0.0,0.0,4095,15337,1274,4992798,0.2107348703170029,0.7627118644067796,0.3302286198137172,0.19776876267748478,0.3302286198137172,674,394,407
snu16_jc_ctrl_67,train,SNU16,150-299,ecCount (threshold mask),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/snu16_jc_ctrl_67.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_threshold/snu16_jc_ctrl_67.png,231,3,36,4,0.9871794871752685,0.8651685393226024,0.9221556886227545,238,267,29.0,10.861423220973784,2371,7897,1113,5002123,0.23091156992598363,0.6805396096440872,0.3448225712623618,0.20832967226078553,0.3448225712623618,390,235,254
snu16_jc_ctrl_69,test,SNU16,300+,ecCount (threshold mask),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/snu16_jc_ctrl_69.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_threshold/snu16_jc_ctrl_69.png,296,2,29,4,0.9932885906006937,0.9107692307664285,0.9502407704654896,302,325,23.0,7.076923076923077,3260,10672,965,4998607,0.23399368360608672,0.7715976331360946,0.3590901580657598,0.21883600724978183,0.3590901580657598,541,300,318
snu16_jc_ctrl_70,test,SNU16,150-299,ecCount (threshold mask),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/snu16_jc_ctrl_70.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_threshold/snu16_jc_ctrl_70.png,208,4,30,0,0.9811320754670702,0.8739495798282607,0.9244444444444444,212,238,26.0,10.92436974789916,2218,7370,876,5003040,0.2313308302044222,0.7168713639301875,0.3497870998265258,0.21196483180428136,0.3497870998265258,280,208,231
snu16_jc_ctrl_72,test,SNU16,150-299,ecCount (threshold mask),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/snu16_jc_ctrl_72.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_threshold/snu16_jc_ctrl_72.png,154,2,12,0,0.9871794871731592,0.9277108433679054,0.9565217391304348,156,166,10.0,6.024096385542169,1598,4958,560,5006388,0.24374618669920683,0.7405004633920297,0.3667661234794583,0.22456436200112423,0.36676612347945836,203,154,162
snu16_jc_ctrl_74,val,SNU16,150-299,ecCount (threshold mask),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/snu16_jc_ctrl_74.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_threshold/snu16_jc_ctrl_74.png,105,3,117,1,0.9722222222132201,0.4729729729708425,0.6363636363636364,109,222,113.0,50.9009009009009,973,3667,1913,5006951,0.20969827586206896,0.3371448371448371,0.25857028966250334,0.14848161147566,0.25857028966250334,129,106,110
snu16_jc_ctrl_76,train,SNU16,50-149,ecCount (threshold mask),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/snu16_jc_ctrl_76.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_threshold/snu16_jc_ctrl_76.png,121,4,27,1,0.9679999999922559,0.8175675675620435,0.8864468864468864,126,148,22.0,14.864864864864865,1283,3829,641,5007751,0.25097809076682315,0.6668399168399168,0.36469584991472426,0.22301407961063793,0.36469584991472426,208,122,137
snu16_jc_ctrl_78,train,SNU16,50-149,ecCount (threshold mask),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/snu16_jc_ctrl_78.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_threshold/snu16_jc_ctrl_78.png,113,3,31,0,0.974137931026085,0.7847222222167728,0.8692307692307693,116,144,28.0,19.444444444444443,1288,3496,597,5008123,0.2692307692307692,0.683289124668435,0.38626480731743884,0.23936071362200334,0.3862648073174389,144,113,123
snu16_jc_ctrl_79,train,SNU16,150-299,ecCount (threshold mask),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/snu16_jc_ctrl_79.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_threshold/snu16_jc_ctrl_79.png,259,8,30,4,0.9700374531798875,0.8961937716231966,0.9316546762589928,271,289,18.0,6.228373702422146,2936,9496,821,5000251,0.23616473616473616,0.7814745807825393,0.36271542405336954,0.22153474684976987,0.3627154240533696,429,263,287
snu16_jc_ctrl_8,val,SNU16,150-299,ecCount (threshold mask),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/snu16_jc_ctrl_8.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_threshold/snu16_jc_ctrl_8.png,206,4,26,4,0.9809523809477098,0.8879310344789314,0.9321266968325792,214,232,18.0,7.758620689655173,2421,6847,595,5003641,0.26122140699179974,0.8027188328912467,0.3941712797134484,0.24546284092061238,0.3941712797134484,338,210,228
snu16_jc_ctrl_83,test,SNU16,50-149,ecCount (threshold mask),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/snu16_jc_ctrl_83.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_threshold/snu16_jc_ctrl_83.png,123,11,17,1,0.917910447754344,0.8785714285651531,0.8978102189781022,135,140,5.0,3.5714285714285716,1279,4253,541,5007431,0.2312002892263196,0.7027472527472527,0.3479325353645267,0.210604314177507,0.3479325353645267,175,124,128
snu16_jc_ctrl_84,train,SNU16,150-299,ecCount (threshold mask),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/snu16_jc_ctrl_84.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_threshold/snu16_jc_ctrl_84.png,191,14,21,4,0.9317073170686259,0.9009433962221655,0.9160671462829736,209,212,3.0,1.4150943396226414,2052,7368,704,5003380,0.2178343949044586,0.7445573294629898,0.33705650459921155,0.2026866851047017,0.33705650459921155,289,195,203
snu16_jc_ctrl_86,train,SNU16,150-299,ecCount (threshold mask),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/snu16_jc_ctrl_86.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_threshold/snu16_jc_ctrl_86.png,196,8,31,1,0.9607843137207805,0.8634361233442139,0.9095127610208816,205,227,22.0,9.691629955947137,2158,6838,793,5003715,0.2398843930635838,0.7312775330396476,0.36126224156692055,0.2204515272244356,0.36126224156692055,291,197,218
snu16_jc_ctrl_87,train,SNU16,150-299,ecCount (threshold mask),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/snu16_jc_ctrl_87.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_threshold/snu16_jc_ctrl_87.png,219,4,22,0,0.9820627802646544,0.9087136929422875,0.9439655172413793,223,241,18.0,7.468879668049793,2412,7828,721,5002543,0.235546875,0.7698691350143633,0.36072683765796754,0.2200529148800292,0.36072683765796754,292,219,228
snu16_jc_ctrl_89,train,SNU16,300+,ecCount (threshold mask),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/snu16_jc_ctrl_89.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_threshold/snu16_jc_ctrl_89.png,261,10,42,3,0.9630996309927561,0.8613861386110185,0.9094076655052264,274,303,29.0,9.570957095709572,2829,9499,1110,5000066,0.2294776119402985,0.7182025894897182,0.3478207413782505,0.21052239916654264,0.3478207413782504,409,264,293
snu16_jc_ctrl_9,val,SNU16,150-299,ecCount (threshold mask),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/snu16_jc_ctrl_9.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_threshold/snu16_jc_ctrl_9.png,141,19,20,3,0.8812499999944923,0.8757763975100884,0.8785046728971962,163,161,2.0,1.2422360248447204,1423,4825,670,5006586,0.227752880921895,0.6798853320592451,0.3412060903968349,0.20569528765539175,0.3412060903968349,201,144,146
snu16_jc_ctrl_91,test,SNU16,300+,ecCount (threshold mask),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/snu16_jc_ctrl_91.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_threshold/snu16_jc_ctrl_91.png,366,11,56,4,0.9708222811645336,0.867298578196997,0.9161451814768461,381,422,41.0,9.71563981042654,4098,12846,1401,4995159,0.24185552407932012,0.7452264048008729,0.36519181927549793,0.22338511856091578,0.36519181927549793,629,370,406
snu16_jc_ctrl_92,val,SNU16,300+,ecCount (threshold mask),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/snu16_jc_ctrl_92.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_threshold/snu16_jc_ctrl_92.png,352,11,30,2,0.9696969696942984,0.9214659685839752,0.9449664429530201,365,382,17.0,4.450261780104712,3256,13176,1710,4995362,0.19814995131450827,0.6556584776480064,0.30432750724366764,0.1794730459706758,0.30432750724366764,525,354,370
snu16_jc_ctrl_95,train,SNU16,300+,ecCount (threshold mask),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/snu16_jc_ctrl_95.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_threshold/snu16_jc_ctrl_95.png,588,3,76,5,0.9949238578663369,0.8855421686733652,0.9370517928286852,596,664,68.0,10.240963855421686,6642,21566,2003,4983293,0.23546511627906977,0.7683053788316946,0.3604591213741079,0.2198536956737612,0.36045912137410796,1394,593,652
snu16_jc_ctrl_98,train,SNU16,300+,ecCount (threshold mask),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/snu16_jc_ctrl_98.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_threshold/snu16_jc_ctrl_98.png,396,10,63,3,0.9753694581256764,0.8627450980373361,0.915606936416185,409,459,50.0,10.893246187363834,4312,13392,1668,4994132,0.24356077722548578,0.7210702341137124,0.3641276811349434,0.22258930415032005,0.3641276811349434,869,399,446
snu16_jc_jq1_ic50_24h_10,train,SNU16,150-299,ecCount (threshold mask),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/snu16_jc_jq1_ic50_24h_10.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_threshold/snu16_jc_jq1_ic50_24h_10.png,202,8,26,2,0.9619047619001815,0.885964912276816,0.9223744292237442,212,228,16.0,7.017543859649122,2236,6700,728,5003840,0.25022381378692926,0.7543859649122807,0.3757983193277311,0.23137417218543047,0.3757983193277311,350,204,222
snu16_jc_jq1_ic50_24h_100,train,SNU16,50-149,ecCount (threshold mask),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/snu16_jc_jq1_ic50_24h_100.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_threshold/snu16_jc_jq1_ic50_24h_100.png,93,5,4,2,0.9489795918270512,0.958762886588054,0.9538461538461539,100,97,3.0,3.0927835051546393,1081,3039,180,5009204,0.26237864077669903,0.8572561459159397,0.4017840550083628,0.2513953488372093,0.4017840550083628,129,95,96
snu16_jc_jq1_ic50_24h_102,test,SNU16,150-299,ecCount (threshold mask),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/snu16_jc_jq1_ic50_24h_102.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_threshold/snu16_jc_jq1_ic50_24h_102.png,172,26,5,15,0.8686868686824815,0.9717514124238885,0.9173333333333333,213,177,36.0,20.338983050847457,2004,6952,297,5004251,0.22376060741402412,0.8709256844850065,0.35604512747623707,0.21657840700313413,0.356045127476237,317,187,177
snu16_jc_jq1_ic50_24h_104,train,SNU16,300+,ecCount (threshold mask),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/snu16_jc_jq1_ic50_24h_104.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_threshold/snu16_jc_jq1_ic50_24h_104.png,451,46,30,25,0.9074446680062225,0.9376299376279883,0.9222903885480572,522,481,41.0,8.523908523908524,5157,17707,1096,4989544,0.2255510846745976,0.8247241324164402,0.3542260535082598,0.21523372287145243,0.35422605350825975,851,476,479
snu16_jc_jq1_ic50_24h_109,train,SNU16,150-299,ecCount (threshold mask),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/snu16_jc_jq1_ic50_24h_109.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_threshold/snu16_jc_jq1_ic50_24h_109.png,228,18,33,3,0.9268292682889153,0.8735632183874577,0.8994082840236687,249,261,12.0,4.597701149425287,2542,7986,851,5002125,0.241451367781155,0.7491895078101974,0.3652036491631348,0.2233939713507338,0.36520364916313486,518,231,260
snu16_jc_jq1_ic50_24h_115,train,SNU16,150-299,ecCount (threshold mask),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/snu16_jc_jq1_ic50_24h_115.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_threshold/snu16_jc_jq1_ic50_24h_115.png,205,7,25,8,0.9669811320709105,0.8913043478222118,0.9276018099547512,220,230,10.0,4.3478260869565215,2255,6517,748,5003984,0.25706794345645234,0.7509157509157509,0.38301486199575374,0.23686974789915966,0.38301486199575374,399,213,223
snu16_jc_jq1_ic50_24h_117,train,SNU16,50-149,ecCount (threshold mask),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/snu16_jc_jq1_ic50_24h_117.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_threshold/snu16_jc_jq1_ic50_24h_117.png,107,6,11,2,0.9469026548588769,0.9067796610092645,0.9264069264069265,115,118,3.0,2.542372881355932,1198,3186,336,5008784,0.2732664233576642,0.7809647979139505,0.40486650895572823,0.2538135593220339,0.4048665089557283,144,109,112
snu16_jc_jq1_ic50_24h_118,val,SNU16,150-299,ecCount (threshold mask),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/snu16_jc_jq1_ic50_24h_118.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_threshold/snu16_jc_jq1_ic50_24h_118.png,194,12,27,8,0.9417475728109624,0.8778280542946705,0.9086651053864169,214,221,7.0,3.167420814479638,2277,6659,609,5003959,0.2548119964189794,0.7889812889812889,0.38521400778210113,0.2385542168674699,0.3852140077821012,351,202,216
snu16_jc_jq1_ic50_24h_120,test,SNU16,150-299,ecCount (threshold mask),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/snu16_jc_jq1_ic50_24h_120.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_threshold/snu16_jc_jq1_ic50_24h_120.png,183,10,10,4,0.9481865284924965,0.9481865284924965,0.9481865284974094,197,193,4.0,2.0725388601036268,2020,6388,489,5004607,0.2402473834443387,0.8051016341171782,0.3700650361821013,0.22704282342362594,0.3700650361821013,264,187,191
snu16_jc_jq1_ic50_24h_128,train,SNU16,50-149,ecCount (threshold mask),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/snu16_jc_jq1_ic50_24h_128.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_threshold/snu16_jc_jq1_ic50_24h_128.png,72,2,5,2,0.9729729729598247,0.9350649350527913,0.9536423841059603,76,77,1.0,1.2987012987012987,773,2467,228,5010036,0.23858024691358024,0.7722277722277723,0.36453666588068856,0.2228950403690888,0.3645366658806885,117,74,77
snu16_jc_jq1_ic50_24h_16,val,SNU16,300+,ecCount (threshold mask),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/snu16_jc_jq1_ic50_24h_16.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_threshold/snu16_jc_jq1_ic50_24h_16.png,578,20,127,8,0.9665551839448719,0.8198581560272059,0.8871834228702993,606,705,99.0,14.042553191489361,6773,22963,2483,4981285,0.2277710519235943,0.7317415730337079,0.34740459581452604,0.2102175734814861,0.34740459581452604,1518,586,697
snu16_jc_jq1_ic50_24h_19,test,SNU16,150-299,ecCount (threshold mask),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/snu16_jc_jq1_ic50_24h_19.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_threshold/snu16_jc_jq1_ic50_24h_19.png,229,9,42,6,0.9621848739455371,0.8450184501813838,0.899803536345776,244,271,27.0,9.96309963099631,2582,8186,954,5001782,0.2397845468053492,0.7302036199095022,0.36101789709172255,0.22026957857020987,0.3610178970917226,496,235,265
snu16_jc_jq1_ic50_24h_2,train,SNU16,50-149,ecCount (threshold mask),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/snu16_jc_jq1_ic50_24h_2.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_threshold/snu16_jc_jq1_ic50_24h_2.png,99,10,11,8,0.9082568807256123,0.8999999999918181,0.9041095890410958,117,110,7.0,6.363636363636363,1069,3091,361,5008983,0.2569711538461538,0.7475524475524475,0.382468694096601,0.23645211236452113,0.38246869409660106,140,107,104
snu16_jc_jq1_ic50_24h_21,train,SNU16,150-299,ecCount (threshold mask),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/snu16_jc_jq1_ic50_24h_21.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_threshold/snu16_jc_jq1_ic50_24h_21.png,147,5,25,4,0.9671052631515322,0.8546511627857288,0.9074074074074074,156,172,16.0,9.30232558139535,1663,4593,586,5006662,0.2658248081841432,0.7394397510004447,0.3910640799529688,0.2430575855013154,0.3910640799529688,265,151,170
snu16_jc_jq1_ic50_24h_26,train,SNU16,300+,ecCount (threshold mask),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/snu16_jc_jq1_ic50_24h_26.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_threshold/snu16_jc_jq1_ic50_24h_26.png,273,9,28,7,0.9680851063795458,0.9069767441830333,0.9365351629502573,289,301,12.0,3.9867109634551494,3040,8600,873,5000991,0.2611683848797251,0.7768975210835676,0.39092136565292873,0.24294733477183728,0.3909213656529287,503,280,297
snu16_jc_jq1_ic50_24h_28,train,SNU16,300+,ecCount (threshold mask),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/snu16_jc_jq1_ic50_24h_28.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_threshold/snu16_jc_jq1_ic50_24h_28.png,352,13,81,5,0.9643835616411935,0.8129330254022796,0.8822055137844611,370,433,63.0,14.549653579676674,4210,12966,1445,4994883,0.2451094550535631,0.74447391688771,0.368796811352985,0.2260888244455185,0.368796811352985,745,357,418
snu16_jc_jq1_ic50_24h_29,train,SNU16,150-299,ecCount (threshold mask),1,/work/users/b/e/behnamie/ecDNA_Data/bioimage_archive/gt_image/snu16_jc_jq1_ic50_24h_29.tif,/work/users/b/e/behnamie/ecDNA_Data/benchmark/predictions/eccount_threshold/snu16_jc_jq1_ic50_24h_29.png,243,7,43,6,0.9719999999961121,0.8496503496473788,0.9067164179104478,256,286,30.0,10.48951048951049,2778,7922,953,5001851,0.25962616822429907,0.7445725006700616,0.38500450419236365,0.23839354672616495,0.38500450419236365,518,249,284
