pred_idx,gt_idx,distance_px,iou,cost,valid_OR,valid_AND
13,2,312.99258954663946,0.0,1.0,False,False
13,3,259.725549592471,0.0,1.0,False,False
13,4,122.92963208455659,0.0,1.0,False,False
13,5,285.08366218435674,0.0,1.0,False,False
13,6,160.9276062223149,0.0,1.0,False,False
13,7,196.80962318387225,0.0,1.0,False,False
13,8,486.16940920264045,0.0,1.0,False,False
13,9,157.3076426765224,0.0,1.0,False,False
13,10,222.07662591497058,0.0,1.0,False,False
13,11,173.00393380241707,0.0,1.0,False,False
13,12,219.0107176474349,0.0,1.0,False,False
13,13,2.1666666666666643,0.24489795918367346,0.4317176870748298,True,True
13,14,76.44188060946114,0.0,1.0,False,False
13,15,31.268105865953,0.0,1.0,False,False
13,16,191.17189763258733,0.0,1.0,False,False
13,17,78.10480850185289,0.0,1.0,False,False
13,18,81.02691596692492,0.0,1.0,False,False
13,19,423.47848561382403,0.0,1.0,False,False
13,20,69.94541522581099,0.0,1.0,False,False
13,21,92.3039965428246,0.0,1.0,False,False
13,22,447.3790649748575,0.0,1.0,False,False
13,23,123.90868053171702,0.0,1.0,False,False
13,24,228.17397115164366,0.0,1.0,False,False
13,25,445.45709981745466,0.0,1.0,False,False
13,26,171.76154336107305,0.0,1.0,False,False
13,27,93.13088161888682,0.0,1.0,False,False
13,28,292.67449685804723,0.0,1.0,False,False
13,29,373.8355624840657,0.0,1.0,False,False
13,30,370.4299678901683,0.0,1.0,False,False
13,31,153.11986952856392,0.0,1.0,False,False
13,32,168.72866120227206,0.0,1.0,False,False
13,33,172.81886792567272,0.0,1.0,False,False
13,34,208.10340645404577,0.0,1.0,False,False
13,35,210.94950685992237,0.0,1.0,False,False
13,36,217.6166992162545,0.0,1.0,False,False
13,37,300.933039801954,0.0,1.0,False,False
13,38,290.20457343819453,0.0,1.0,False,False
13,39,226.7113313837175,0.0,1.0,False,False
13,40,222.16666666666666,0.0,1.0,False,False
13,41,235.2141459275875,0.0,1.0,False,False
13,42,232.20112211423765,0.0,1.0,False,False
13,43,246.04002610234872,0.0,1.0,False,False
14,0,338.16018763302105,0.0,1.0,False,False
14,1,333.47638597058113,0.0,1.0,False,False
14,2,391.0914215372155,0.0,1.0,False,False
14,3,337.90901142171396,0.0,1.0,False,False
14,4,201.46091432334958,0.0,1.0,False,False
14,5,362.4948275493045,0.0,1.0,False,False
14,6,239.06589049883297,0.0,1.0,False,False
14,7,274.3583423189461,0.0,1.0,False,False
14,8,562.5588858066327,0.0,1.0,False,False
14,9,234.62416755313166,0.0,1.0,False,False
14,10,298.7683048785463,0.0,1.0,False,False
14,11,249.34413969451938,0.0,1.0,False,False
14,12,295.14487967776097,0.0,1.0,False,False
14,13,77.97756087490811,0.0,1.0,False,False
14,14,2.9154759474226504,0.17307692307692307,0.4863484371471047,True,True
14,15,54.52063829413592,0.0,1.0,False,False
14,16,262.46618829860734,0.0,1.0,False,False
14,17,140.65027550630677,0.0,1.0,False,False
14,18,140.84211018015884,0.0,1.0,False,False
14,19,496.56469870501263,0.0,1.0,False,False
14,20,46.674404120459855,0.0,1.0,False,False
14,21,38.890872965260115,0.0,1.0,False,False
14,22,519.6753794437446,0.0,1.0,False,False
14,23,57.03069349043548,0.0,1.0,False,False
14,24,295.1550440023006,0.0,1.0,False,False
14,25,516.9356826530743,0.0,1.0,False,False
14,26,232.9001932158924,0.0,1.0,False,False
14,27,80.57605103254937,0.0,1.0,False,False
14,28,359.183100938783,0.0,1.0,False,False
14,29,440.9654181452328,0.0,1.0,False,False
14,30,436.6995534689725,0.0,1.0,False,False
14,31,109.5559217933928,0.0,1.0,False,False
14,32,203.30887831081063,0.0,1.0,False,False
14,33,175.6146349254526,0.0,1.0,False,False
14,34,165.42823217335064,0.0,1.0,False,False
14,35,231.19364178108358,0.0,1.0,False,False
14,36,179.65661691126215,0.0,1.0,False,False
14,37,348.4946197576083,0.0,1.0,False,False
14,38,333.30541549755833,0.0,1.0,False,False
14,39,198.2738005889835,0.0,1.0,False,False
14,40,214.2440197531777,0.0,1.0,False,False
14,41,206.0109220405559,0.0,1.0,False,False
14,42,222.31171808971294,0.0,1.0,False,False
14,43,214.59846224984932,0.0,1.0,False,False
15,0,285.14081358932145,0.0,1.0,False,False
15,1,280.0895444184984,0.0,1.0,False,False
15,2,337.0677948827319,0.0,1.0,False,False
15,3,284.10908305504796,0.0,1.0,False,False
15,4,149.39200472040048,0.0,1.0,False,False
15,5,307.75014686034183,0.0,1.0,False,False
15,6,185.45072411392778,0.0,1.0,False,False
15,7,219.88337442177712,0.0,1.0,False,False
15,8,507.14761001813605,0.0,1.0,False,False
15,9,180.07313711585022,0.0,1.0,False,False
15,10,243.66625495060427,0.0,1.0,False,False
15,11,194.17791322256778,0.0,1.0,False,False
15,12,239.81350364173744,0.0,1.0,False,False
15,13,29.817142443082524,0.0,1.0,False,False
15,14,54.487431259780074,0.0,1.0,False,False
15,15,1.8010557051053693,0.26666666666666666,0.41169305929430094,True,True
15,16,206.71185078799508,0.0,1.0,False,False
15,17,85.56532954319002,0.0,1.0,False,False
15,18,86.33111827997521,0.0,1.0,False,False
15,19,440.77325461451386,0.0,1.0,False,False
15,20,38.4822058267098,0.0,1.0,False,False
15,21,61.611452461211854,0.0,1.0,False,False
15,22,463.92943054836,0.0,1.0,False,False
15,23,93.84207324406151,0.0,1.0,False,False
15,24,240.08287997314247,0.0,1.0,False,False
15,25,461.26857506999914,0.0,1.0,False,False
15,26,179.09968829427768,0.0,1.0,False,False
15,27,64.49783774964992,0.0,1.0,False,False
15,28,304.33320283384694,0.0,1.0,False,False
15,29,386.0628401295903,0.0,1.0,False,False
15,30,382.0075774853142,0.0,1.0,False,False
15,31,122.0199990382284,0.0,1.0,False,False
15,32,160.4742068819166,0.0,1.0,False,False
15,33,151.72034136354648,0.0,1.0,False,False
15,34,177.49153163363286,0.0,1.0,False,False
15,35,196.97939020437965,0.0,1.0,False,False
15,36,187.6543441878231,0.0,1.0,False,False
15,37,300.6347348555268,0.0,1.0,False,False
15,38,287.48813126777026,0.0,1.0,False,False
15,39,198.399432233925,0.0,1.0,False,False
15,40,198.6682208695469,0.0,1.0,False,False
15,41,206.83231719926297,0.0,1.0,False,False
15,42,208.27989948366505,0.0,1.0,False,False
15,43,217.33043166783068,0.0,1.0,False,False
16,0,122.08919894896519,0.0,1.0,False,False
16,1,114.0607732746013,0.0,1.0,False,False
16,2,156.02775394140622,0.0,1.0,False,False
16,3,112.38798868206514,0.0,1.0,False,False
16,4,95.22951223229067,0.0,1.0,False,False
16,5,121.30399828529976,0.0,1.0,False,False
16,6,69.38775108043205,0.0,1.0,False,False
16,7,60.17524407927234,0.0,1.0,False,False
16,8,308.7702382031014,0.0,1.0,False,False
16,9,56.30506193940292,0.0,1.0,False,False
16,10,61.402442948143374,0.0,1.0,False,False
16,11,40.490245738943095,0.0,1.0,False,False
16,12,53.46643807099928,0.0,1.0,False,False
16,13,185.92971790437372,0.0,1.0,False,False
16,14,256.8015965682456,0.0,1.0,False,False
16,15,203.65328379380477,0.0,1.0,False,False
16,16,5.390732788777439,0.0,0.634768319719436,True,False
16,17,119.02713976232478,0.0,1.0,False,False
16,18,120.45023868801587,0.0,1.0,False,False
16,19,238.48241025283187,0.0,1.0,False,False
16,20,225.36694522489316,0.0,1.0,False,False
16,21,252.6536364274221,0.0,1.0,False,False
16,22,261.65675989738924,0.0,1.0,False,False
16,23,283.7672637920026,0.0,1.0,False,False
16,24,50.12644012893796,0.0,1.0,False,False
16,25,259.28258715154783,0.0,1.0,False,False
16,26,57.54528651418809,0.0,1.0,False,False
16,27,217.15860563192055,0.0,1.0,False,False
16,28,110.48918499111126,0.0,1.0,False,False
16,29,189.2507859957258,0.0,1.0,False,False
16,30,186.8011241936194,0.0,1.0,False,False
16,31,276.15043001958185,0.0,1.0,False,False
16,32,141.8346220074633,0.0,1.0,False,False
16,33,212.48025790646997,0.0,1.0,False,False
16,34,311.03096308888604,0.0,1.0,False,False
16,35,189.52535450435118,0.0,1.0,False,False
16,36,309.72933345099875,0.0,1.0,False,False
16,37,167.3746097829656,0.0,1.0,False,False
16,38,172.25405655600682,0.0,1.0,False,False
16,39,299.02217309089303,0.0,1.0,False,False
16,40,256.9627599478181,0.0,1.0,False,False
16,41,306.23954676037516,0.0,1.0,False,False
16,42,266.8914760722043,0.0,1.0,False,False
16,43,318.0739851040949,0.0,1.0,False,False
17,0,220.00229736779443,0.0,1.0,False,False
17,1,213.6500285765106,0.0,1.0,False,False
17,2,266.8189174529119,0.0,1.0,False,False
17,3,215.85257633566434,0.0,1.0,False,False
17,4,98.81096820705953,0.0,1.0,False,False
17,5,234.72724632068017,0.0,1.0,False,False
17,6,122.68425171893381,0.0,1.0,False,False
17,7,150.5280649816088,0.0,1.0,False,False
17,8,429.21658887476525,0.0,1.0,False,False
17,9,112.52946354306172,0.0,1.0,False,False
17,10,169.90791137291825,0.0,1.0,False,False
17,11,121.649900727898,0.0,1.0,False,False
17,12,164.6024637554984,0.0,1.0,False,False
17,13,77.39725260462286,0.0,1.0,False,False
17,14,138.65315844620142,0.0,1.0,False,False
17,15,86.39532911310647,0.0,1.0,False,False
17,16,124.79134651605158,0.0,1.0,False,False
17,17,3.639203436590571,0.16326530612244897,0.5093474328535398,True,True
17,18,2.855327049916251,0.1875,0.47763317624790624,True,True
17,19,358.71357044281825,0.0,1.0,False,False
17,20,104.47778442337169,0.0,1.0,False,False
17,21,131.75931287360913,0.0,1.0,False,False
17,22,381.1949729967809,0.0,1.0,False,False
17,23,163.06041318207014,0.0,1.0,False,False
17,24,155.55755491959235,0.0,1.0,False,False
17,25,378.0194417581025,0.0,1.0,False,False
17,26,94.55430465571422,0.0,1.0,False,False
17,27,99.20854152109989,0.0,1.0,False,False
17,28,219.63102981181495,0.0,1.0,False,False
17,29,301.40031999412673,0.0,1.0,False,False
17,30,297.2402887500252,0.0,1.0,False,False
17,31,162.40680735234025,0.0,1.0,False,False
17,32,98.90200927188754,0.0,1.0,False,False
17,33,131.21934510172505,0.0,1.0,False,False
17,34,206.20591690174473,0.0,1.0,False,False
17,35,148.40475421757944,0.0,1.0,False,False
17,36,209.43423394256115,0.0,1.0,False,False
17,37,222.406605898088,0.0,1.0,False,False
17,38,212.54853602245595,0.0,1.0,False,False
17,39,207.5080900543796,0.0,1.0,False,False
17,40,183.3312158655579,0.0,1.0,False,False
17,41,215.78897137084937,0.0,1.0,False,False
17,42,194.09362357054337,0.0,1.0,False,False
17,43,227.7430134280506,0.0,1.0,False,False
18,0,200.4619563207759,0.0,1.0,False,False
18,1,198.85980461996618,0.0,1.0,False,False
18,2,150.7646879221403,0.0,1.0,False,False
18,3,190.1282734235747,0.0,1.0,False,False
18,4,312.42203761226386,0.0,1.0,False,False
18,5,156.38706532569577,0.0,1.0,False,False
18,6,272.3035473391618,0.0,1.0,False,False
18,7,234.85967735509064,0.0,1.0,False,False
18,8,92.25294851047168,0.0,1.0,False,False
18,9,270.40964431699723,0.0,1.0,False,False
18,10,206.50309824745685,0.0,1.0,False,False
18,11,252.41965738022992,0.0,1.0,False,False
18,12,207.32209882866297,0.0,1.0,False,False
18,13,423.20134184527933,0.0,1.0,False,False
18,14,495.35176969467364,0.0,1.0,False,False
18,15,442.20356299362896,0.0,1.0,False,False
18,16,234.39675185058883,0.0,1.0,False,False
18,17,357.3151899519725,0.0,1.0,False,False
18,18,358.26933192946257,0.0,1.0,False,False
18,19,2.285146273463535,0.22641509433962265,0.44392110966677706,True,True
18,20,463.28076589400655,0.0,1.0,False,False
18,21,490.33896318421205,0.0,1.0,False,False
18,22,27.75702906872228,0.0,1.0,False,False
18,23,520.703805116423,0.0,1.0,False,False
18,24,208.0639481238298,0.0,1.0,False,False
18,25,34.22087151633164,0.0,1.0,False,False
18,26,274.54408145636995,0.0,1.0,False,False
18,27,451.7276140309628,0.0,1.0,False,False
18,28,153.078633542821,0.0,1.0,False,False
18,29,92.30463135950548,0.0,1.0,False,False
18,30,101.49948261155917,0.0,1.0,False,False
18,31,505.52287360676866,0.0,1.0,False,False
18,32,347.03755999507786,0.0,1.0,False,False
18,33,422.7384975112942,0.0,1.0,False,False
18,34,530.5407897474037,0.0,1.0,False,False
18,35,374.5850919674465,0.0,1.0,False,False
18,36,524.9392554319891,0.0,1.0,False,False
18,37,249.38538058061317,0.0,1.0,False,False
18,38,274.02524934411883,0.0,1.0,False,False
18,39,506.67588521926115,0.0,1.0,False,False
18,40,453.4510307388291,0.0,1.0,False,False
18,41,512.1907610838417,0.0,1.0,False,False
18,42,460.9787150613843,0.0,1.0,False,False
18,43,522.8188305577744,0.0,1.0,False,False
19,0,319.62504986311694,0.0,1.0,False,False
19,1,314.05900719450796,0.0,1.0,False,False
19,2,369.6591132381291,0.0,1.0,False,False
19,3,317.3714858017336,0.0,1.0,False,False
19,4,186.20166486903386,0.0,1.0,False,False
19,5,338.8478419585995,0.0,1.0,False,False
19,6,219.81323890976176,0.0,1.0,False,False
19,7,252.2527700541661,0.0,1.0,False,False
19,8,535.2433652087618,0.0,1.0,False,False
19,9,212.6966384313584,0.0,1.0,False,False
19,10,274.100456037563,0.0,1.0,False,False
19,11,224.87031818361444,0.0,1.0,False,False
19,12,269.40575346491767,0.0,1.0,False,False
19,13,71.60628464038614,0.0,1.0,False,False
19,14,48.98020008125732,0.0,1.0,False,False
19,15,42.24050189095768,0.0,1.0,False,False
19,16,230.93085545244924,0.0,1.0,False,False
19,17,108.17883341948183,0.0,1.0,False,False
19,18,106.67455179188708,0.0,1.0,False,False
19,19,464.51809437308253,0.0,1.0,False,False
19,20,3.4438350715445076,0.15217391304347827,0.5100089202668736,True,True
19,21,25.570686341981517,0.0,1.0,False,False
19,22,486.6220915659296,0.0,1.0,False,False
19,23,57.465293873780894,0.0,1.0,False,False
19,24,259.34351736644584,0.0,1.0,False,False
19,25,483.043124368829,0.0,1.0,False,False
19,26,194.6572885868906,0.0,1.0,False,False
19,27,33.230407761566816,0.0,1.0,False,False
19,28,322.23572117318093,0.0,1.0,False,False
19,29,403.81859788771493,0.0,1.0,False,False
19,30,398.98002456263396,0.0,1.0,False,False
19,31,80.65147239821478,0.0,1.0,False,False
19,32,156.7860325411674,0.0,1.0,False,False
19,33,128.50470808495697,0.0,1.0,False,False
19,34,136.78691457884415,0.0,1.0,False,False
19,35,183.23061971188113,0.0,1.0,False,False
19,36,147.99547290373448,0.0,1.0,False,False
19,37,303.34511698723617,0.0,1.0,False,False
19,38,287.21326571034285,0.0,1.0,False,False
19,39,161.46535232055206,0.0,1.0,False,False
19,40,169.8336244681836,0.0,1.0,False,False
19,41,169.7040364870559,0.0,1.0,False,False
19,42,178.55380141570777,0.0,1.0,False,False
19,43,179.57911905341334,0.0,1.0,False,False
20,0,342.5284988143323,0.0,1.0,False,False
20,1,337.07545149417217,0.0,1.0,False,False
20,2,392.9563080038289,0.0,1.0,False,False
20,3,340.5305566318535,0.0,1.0,False,False
20,4,208.2754426234644,0.0,1.0,False,False
20,5,362.3322508416826,0.0,1.0,False,False
20,6,242.66161624781125,0.0,1.0,False,False
20,7,275.5196181762744,0.0,1.0,False,False
20,8,558.953540108657,0.0,1.0,False,False
20,9,235.88187721823823,0.0,1.0,False,False
20,10,297.62436056210186,0.0,1.0,False,False
20,11,248.3333646532419,0.0,1.0,False,False
20,12,292.9994197946474,0.0,1.0,False,False
20,13,89.77672304110907,0.0,1.0,False,False
20,14,41.91729953133908,0.0,1.0,False,False
20,15,60.20514928143607,0.0,1.0,False,False
20,16,254.63515075495766,0.0,1.0,False,False
20,17,131.8994313861891,0.0,1.0,False,False
20,18,130.37737533790136,0.0,1.0,False,False
20,19,488.1432781468982,0.0,1.0,False,False
20,20,25.695524902208188,0.0,1.0,False,False
20,21,1.964688270438828,0.2926829268292683,0.40277574334633653,True,True
20,22,510.1708145317605,0.0,1.0,False,False
20,23,34.26164035769447,0.0,1.0,False,False
20,24,282.70596031919814,0.0,1.0,False,False
20,25,506.5150145849578,0.0,1.0,False,False
20,26,217.71876354600218,0.0,1.0,False,False
20,27,46.98787077533948,0.0,1.0,False,False
20,28,345.36626934314245,0.0,1.0,False,False
20,29,426.85578360846887,0.0,1.0,False,False
20,30,421.9059847880805,0.0,1.0,False,False
20,31,71.33764784459885,0.0,1.0,False,False
20,32,175.74714791426916,0.0,1.0,False,False
20,33,139.060634257147,0.0,1.0,False,False
20,34,127.94631686766134,0.0,1.0,False,False
20,35,197.76212984289992,0.0,1.0,False,False
20,36,141.28786218214216,0.0,1.0,False,False
20,37,323.2093129846354,0.0,1.0,False,False
20,38,306.20493137766414,0.0,1.0,False,False
20,39,158.82147209996512,0.0,1.0,False,False
20,40,175.27081902016664,0.0,1.0,False,False
20,41,166.65131262609364,0.0,1.0,False,False
20,42,183.08757467397945,0.0,1.0,False,False
20,43,175.5023076771357,0.0,1.0,False,False
21,0,227.70444110732666,0.0,1.0,False,False
21,1,226.04977328013405,0.0,1.0,False,False
21,2,177.84403279278166,0.0,1.0,False,False
21,3,217.2889780913887,0.0,1.0,False,False
21,4,338.1634220314196,0.0,1.0,False,False
21,5,183.51702918258022,0.0,1.0,False,False
21,6,298.20881945375123,0.0,1.0,False,False
21,7,260.9070715791352,0.0,1.0,False,False
21,8,91.50136611002046,0.0,1.0,False,False
21,9,295.83187793069226,0.0,1.0,False,False
21,10,232.4274080223759,0.0,1.0,False,False
21,11,277.5833208245769,0.0,1.0,False,False
21,12,232.9001932158924,0.0,1.0,False,False
21,13,447.32147276874605,0.0,1.0,False,False
21,14,518.772107962639,0.0,1.0,False,False
21,15,465.63129190379806,0.0,1.0,False,False
21,16,257.574261136473,0.0,1.0,False,False
21,17,380.10853713117257,0.0,1.0,False,False
21,18,380.81557216059326,0.0,1.0,False,False
21,19,26.239283526803852,0.0,1.0,False,False
21,20,485.66088992217607,0.0,1.0,False,False
21,21,512.5548751109485,0.0,1.0,False,False
21,22,1.5811388300841898,0.2708333333333333,0.4041118040854381,True,True
21,23,542.5278794679588,0.0,1.0,False,False
21,24,228.78920429076194,0.0,1.0,False,False
21,25,14.230249470757707,0.0,0.8557562367689426,True,False
21,26,295.14487967776097,0.0,1.0,False,False
21,27,472.94449991515916,0.0,1.0,False,False
21,28,170.62385530751556,0.0,1.0,False,False
21,29,100.53108971855423,0.0,1.0,False,False
21,30,109.24513719154734,0.0,1.0,False,False
21,31,525.3517869009298,0.0,1.0,False,False
21,32,364.8266711741344,0.0,1.0,False,False
21,33,440.0869232322178,0.0,1.0,False,False
21,34,548.4546471678401,0.0,1.0,False,False
21,35,389.64920120539193,0.0,1.0,False,False
21,36,542.1923090564823,0.0,1.0,False,False
21,37,258.80591183355915,0.0,1.0,False,False
21,38,284.0079224247098,0.0,1.0,False,False
21,39,522.9268591304142,0.0,1.0,False,False
21,40,468.69659695798947,0.0,1.0,False,False
21,41,528.159540290621,0.0,1.0,False,False
21,42,475.8387331859398,0.0,1.0,False,False
21,43,538.5392279119508,0.0,1.0,False,False
22,0,284.11496352709054,0.0,1.0,False,False
22,1,283.3487250721273,0.0,1.0,False,False
22,2,231.02921893128584,0.0,1.0,False,False
22,3,274.9372655716209,0.0,1.0,False,False
22,4,399.8606007097974,0.0,1.0,False,False
22,5,241.6081538359167,0.0,1.0,False,False
22,6,359.68666919973555,0.0,1.0,False,False
22,7,322.18084983437484,0.0,1.0,False,False
22,8,86.72081641682117,0.0,1.0,False,False
22,9,357.90291979809274,0.0,1.0,False,False
22,10,293.9021946158279,0.0,1.0,False,False
22,11,339.89189457826143,0.0,1.0,False,False
22,12,294.80926037015865,0.0,1.0,False,False
22,13,510.2553282426358,0.0,1.0,False,False
22,14,581.8732679888293,0.0,1.0,False,False
22,15,528.7291367042296,0.0,1.0,False,False
22,16,320.68130597214423,0.0,1.0,False,False
22,17,443.23413677197743,0.0,1.0,False,False
22,18,443.9284852315742,0.0,1.0,False,False
22,19,87.27256155287296,0.0,1.0,False,False
22,20,548.7481207257115,0.0,1.0,False,False
22,21,575.6148886191183,0.0,1.0,False,False
22,22,63.549193543270086,0.0,1.0,False,False
22,23,605.5018579657705,0.0,1.0,False,False
22,24,291.5964677426666,0.0,1.0,False,False
22,25,68.16524040887701,0.0,1.0,False,False
22,26,357.8358562246103,0.0,1.0,False,False
22,27,535.7541413745674,0.0,1.0,False,False
22,28,232.25524751875898,0.0,1.0,False,False
22,29,157.2275421165134,0.0,1.0,False,False
22,30,165.07119676067052,0.0,1.0,False,False
22,31,587.5206379353835,0.0,1.0,False,False
22,32,425.8902440770392,0.0,1.0,False,False
22,33,500.6900238670629,0.0,1.0,False,False
22,34,609.3541663105291,0.0,1.0,False,False
22,35,448.42000401409393,0.0,1.0,False,False
22,36,602.5798702246865,0.0,1.0,False,False
22,37,312.51319972122775,0.0,1.0,False,False
22,38,338.0776538016081,0.0,1.0,False,False
22,39,582.4847637492331,0.0,1.0,False,False
22,40,527.428194164855,0.0,1.0,False,False
22,41,587.4542535380947,0.0,1.0,False,False
22,42,534.1820850608901,0.0,1.0,False,False
22,43,597.5872321259884,0.0,1.0,False,False
23,0,375.6984824165286,0.0,1.0,False,False
23,1,370.18992780007954,0.0,1.0,False,False
23,2,425.853198040113,0.0,1.0,False,False
23,3,373.5520420224919,0.0,1.0,False,False
23,4,241.56843733682464,0.0,1.0,False,False
23,5,394.96955108082915,0.0,1.0,False,False
23,6,275.847521960776,0.0,1.0,False,False
23,7,308.44749208236533,0.0,1.0,False,False
23,8,590.7074656015068,0.0,1.0,False,False
23,9,268.8799003764437,0.0,1.0,False,False
23,10,330.19118553992996,0.0,1.0,False,False
23,11,281.0173739518785,0.0,1.0,False,False
23,12,325.3991128516304,0.0,1.0,False,False
23,13,122.22870109716794,0.0,1.0,False,False
23,14,60.85482657403086,0.0,1.0,False,False
23,15,92.95082233041741,0.0,1.0,False,False
23,16,285.8076926712832,0.0,1.0,False,False
23,17,163.70106044275536,0.0,1.0,False,False
23,18,161.76031907252866,0.0,1.0,False,False
23,19,518.5562482938838,0.0,1.0,False,False
23,20,58.605312426674246,0.0,1.0,False,False
23,21,31.821103761939167,0.0,1.0,False,False
23,22,540.1681900609467,0.0,1.0,False,False
23,23,2.635579820786237,0.2391304347826087,0.4463242781283516,True,True
23,24,312.16376953173864,0.0,1.0,False,False
23,25,536.1714794465487,0.0,1.0,False,False
23,26,246.43538874610982,0.0,1.0,False,False
23,27,69.39112406622012,0.0,1.0,False,False
23,28,373.9820619289488,0.0,1.0,False,False
23,29,455.09124051126565,0.0,1.0,False,False
23,30,449.8280892934048,0.0,1.0,False,False
23,31,59.30844573530138,0.0,1.0,False,False
23,32,197.04139138098716,0.0,1.0,False,False
23,33,149.11508950255626,0.0,1.0,False,False
23,34,111.25499338779812,0.0,1.0,False,False
23,35,211.88084324812658,0.0,1.0,False,False
23,36,127.0412993303248,0.0,1.0,False,False
23,37,344.8278106653587,0.0,1.0,False,False
23,38,326.34817005641924,0.0,1.0,False,False
23,39,149.62024932563259,0.0,1.0,False,False
23,40,176.86111888117415,0.0,1.0,False,False
23,41,156.60326511483754,0.0,1.0,False,False
23,42,183.1761221762738,0.0,1.0,False,False
23,43,163.7493675465674,0.0,1.0,False,False
24,0,142.71623457445585,0.0,1.0,False,False
24,1,134.43348210587683,0.0,1.0,False,False
24,2,160.50138455616027,0.0,1.0,False,False
24,3,129.63549325362675,0.0,1.0,False,False
24,4,143.39117050145654,0.0,1.0,False,False
24,5,125.57478957887119,0.0,1.0,False,False
24,6,115.91244300955978,0.0,1.0,False,False
24,7,97.35173912730636,0.0,1.0,False,False
24,8,288.5579568205397,0.0,1.0,False,False
24,9,103.86222177053172,0.0,1.0,False,False
24,10,84.57360370969445,0.0,1.0,False,False
24,11,86.3888174347686,0.0,1.0,False,False
24,12,76.3065819208569,0.0,1.0,False,False
24,13,225.36790908300244,0.0,1.0,False,False
24,14,292.1854909318927,0.0,1.0,False,False
24,15,239.56563702760974,0.0,1.0,False,False
24,16,42.903315075229855,0.0,1.0,False,False
24,17,152.56046160275096,0.0,1.0,False,False
24,18,152.40087853348413,0.0,1.0,False,False
24,19,209.21446996908324,0.0,1.0,False,False
24,20,256.20114710472666,0.0,1.0,False,False
24,21,282.7402125234007,0.0,1.0,False,False
24,22,230.00948048093824,0.0,1.0,False,False
24,23,312.20670681101296,0.0,1.0,False,False
24,24,2.088327347690261,0.24489795918367346,0.4297592041004198,True,True
24,25,225.8532586535878,0.0,1.0,False,False
24,26,64.79476144806085,0.0,1.0,False,False
24,27,242.3730480982662,0.0,1.0,False,False
24,28,66.57347653365997,0.0,1.0,False,False
24,29,148.06201778684195,0.0,1.0,False,False
24,30,144.3584466219802,0.0,1.0,False,False
24,31,295.9510563890215,0.0,1.0,False,False
24,32,142.85316859551202,0.0,1.0,False,False
24,33,218.42777855493668,0.0,1.0,False,False
24,34,323.71390832715923,0.0,1.0,False,False
24,35,181.59211008313233,0.0,1.0,False,False
24,36,319.7692310262373,0.0,1.0,False,False
24,37,125.38618123399581,0.0,1.0,False,False
24,38,134.74677897613896,0.0,1.0,False,False
24,39,304.7474819875921,0.0,1.0,False,False
24,40,256.41898222332225,0.0,1.0,False,False
24,41,311.1607748058514,0.0,1.0,False,False
24,42,265.4129382260363,0.0,1.0,False,False
24,43,322.51929313522385,0.0,1.0,False,False
25,0,230.68767681767744,0.0,1.0,False,False
25,1,228.50112573641715,0.0,1.0,False,False
25,2,182.9074304099578,0.0,1.0,False,False
25,3,219.566185733039,0.0,1.0,False,False
25,4,336.5545220034812,0.0,1.0,False,False
25,5,185.7310883780167,0.0,1.0,False,False
25,6,296.94756333720073,0.0,1.0,False,False
25,7,259.98328776549346,0.0,1.0,False,False
25,8,106.72582080474378,0.0,1.0,False,False
25,9,293.80859710964415,0.0,1.0,False,False
25,10,231.3734504080341,0.0,1.0,False,False
25,11,275.2348433760967,0.0,1.0,False,False
25,12,231.28660085603144,0.0,1.0,False,False
25,13,443.39602748568086,0.0,1.0,False,False
25,14,514.029925649091,0.0,1.0,False,False
25,15,460.94294747446384,0.0,1.0,False,False
25,16,253.008158167229,0.0,1.0,False,False
25,17,374.9031886053336,0.0,1.0,False,False
25,18,375.38106809080256,0.0,1.0,False,False
25,19,31.852513945183343,0.0,1.0,False,False
25,20,479.95439263357565,0.0,1.0,False,False
25,21,506.67978134759466,0.0,1.0,False,False
25,22,13.686121340809885,0.0,0.8421530335202472,True,False
25,23,536.2932041583655,0.0,1.0,False,False
25,24,222.24033041464352,0.0,1.0,False,False
25,25,1.8193178269263115,0.26666666666666666,0.4121496123398245,True,True
25,26,288.28149265650836,0.0,1.0,False,False
25,27,466.2738572098541,0.0,1.0,False,False
25,28,162.29558025990983,0.0,1.0,False,False
25,29,88.68248217448641,0.0,1.0,False,False
25,30,97.06998838275453,0.0,1.0,False,False
25,31,517.6083469443342,0.0,1.0,False,False
25,32,355.953573210035,0.0,1.0,False,False
25,33,430.8585940876352,0.0,1.0,False,False
25,34,539.4634041923604,0.0,1.0,False,False
25,35,379.2708805411329,0.0,1.0,False,False
25,36,532.8216833810274,0.0,1.0,False,False
25,37,246.3283856028757,0.0,1.0,False,False
25,38,271.6730001458821,0.0,1.0,False,False
25,39,513.0222757073038,0.0,1.0,False,False
25,40,458.32307075913457,0.0,1.0,False,False
25,41,518.103921577244,0.0,1.0,False,False
25,42,465.2716126669658,0.0,1.0,False,False
25,43,528.3492654305405,0.0,1.0,False,False
26,0,177.53960825686192,0.0,1.0,False,False
26,1,169.50663703819978,0.0,1.0,False,False
26,2,209.28568990736085,0.0,1.0,False,False
26,3,167.66782637107215,0.0,1.0,False,False
26,4,120.42632602549992,0.0,1.0,False,False
26,5,174.07038806184124,0.0,1.0,False,False
26,6,110.90761921527303,0.0,1.0,False,False
