uid,f1_before,f1_after,delta_after_minus_before,subset
ncih2170_antibiotics_ps_g_43,0.4045307443365696,0.7850877192982456,0.380556974961676,all_images
ncih2170_antibiotics_ps_g_44_a,0.5569620253164557,0.5921052631578947,0.03514323784143902,all_images
ncih2170_antibiotics_ps_g_45,0.0412371134020618,0.4150943396226415,0.37385722622057965,all_images
ncih2170_antibiotics_ps_g_46,0.0394736842105263,0.6466165413533834,0.6071428571428571,all_images
ncih2170_antibiotics_ps_g_47,0.121996303142329,0.6183699870633894,0.4963736839210604,all_images
ncih2170_antibiotics_ps_g_48,0.0997375328083989,0.6204506065857885,0.5207130737773896,all_images
ncih2170_antibiotics_ps_g_49,0.0392156862745098,0.7141162514827996,0.6749005652082898,all_images
ncih2170_antibiotics_ps_g_50,0.0924092409240924,0.7050359712230215,0.6126267302989291,all_images
ncih2170_antibiotics_ps_g_51,0.0851063829787234,0.5714285714285714,0.486322188449848,all_images
ncih2170_antibiotics_ps_g_54,0.0621761658031088,0.6031042128603105,0.5409280470572017,all_images
ncih2170_antibiotics_ps_g_55,0.1246882793017456,0.7343976777939042,0.6097093984921585,all_images
ncih2170_antibiotics_ps_g_56,0.0756756756756756,0.7142857142857143,0.6386100386100387,all_images
ncih2170_antibiotics_ps_g_60,0.0246913580246913,0.4316546762589928,0.4069633182343015,all_images
ncih2170_antibiotics_ps_g_61,0.0320855614973262,0.7038123167155426,0.6717267552182163,all_images
ncih2170_antibiotics_ps_g_62,0.1635687732342007,0.7078039927404719,0.5442352195062712,all_images
ncih2170_antibiotics_ps_g_63,0.1555555555555555,0.6272189349112426,0.4716633793556871,all_images
ncih2170_antibiotics_ps_g_64,0.0881542699724518,0.8648648648648649,0.7767105948924131,all_images
ncih2170_antibiotics_ps_g_65,0.3765690376569037,0.6732673267326733,0.2966982890757696,all_images
ncih2170_antibiotics_ps_g_66,0.0909090909090909,0.3006535947712418,0.20974450386215093,all_images
ncih2170_antibiotics_ps_g_67,0.0408163265306122,0.6428571428571429,0.6020408163265307,all_images
ncih2170_antibiotics_ps_g_68,0.0240963855421686,0.2553191489361702,0.2312227633940016,all_images
ncih2170_antibiotics_ps_g_69,0.1785714285714285,0.3866666666666666,0.2080952380952381,all_images
ncih2170_antibiotics_ps_g_71,0.037037037037037,0.7588652482269503,0.7218282111899134,all_images
ncih2170_antibiotics_ps_g_72,0.1032258064516129,0.6343042071197411,0.5310784006681282,all_images
ncih2170_antibiotics_ps_g_74,0.043859649122807,0.817351598173516,0.773491949050709,all_images
ncih2170_antibiotics_ps_g_76,0.064516129032258,0.6850828729281768,0.6205667438959188,all_images
ncih2170_antibiotics_ps_g_77,0.017391304347826,0.6462882096069869,0.6288969052591609,all_images
ncih2170_antibiotics_ps_g_81,0.1538461538461538,0.7248322147651006,0.5709860609189468,all_images
ncih2170_antibiotics_ps_g_85,0.0468227424749163,0.8375209380234506,0.7906981955485344,all_images
ncih2170_antibiotics_ps_g_86,0.0,0.5604395604395604,0.5604395604395604,all_images
ncih2170_antibiotics_ps_g_88_a,0.15625,0.6473029045643154,0.4910529045643154,all_images
ncih2170_antibiotics_ps_g_88_b,0.0787401574803149,0.5801526717557252,0.5014125142754102,all_images
ncih2170_antibiotics_ps_g_89,0.036697247706422,0.5911330049261084,0.5544357572196864,all_images
ncih2170_antibiotics_ps_g_90,0.3205128205128205,0.7565543071161048,0.43604148660328435,all_images
ncih2170_antibiotics_ps_g_91,0.0688468158347676,0.7477017364657814,0.6788549206310138,all_images
ncih2170_antibiotics_ps_g_92,0.3626373626373626,0.8095238095238095,0.4468864468864469,all_images
ncih2170_antibiotics_ps_g_94,0.0333333333333333,0.5483870967741935,0.5150537634408602,all_images
ncih2170_antibiotics_ps_g_95,0.0729166666666666,0.6407185628742516,0.5678018962075849,all_images
ncih2170_antibiotics_ps_g_96,0.1223021582733813,0.7898789878987899,0.6675768296254085,all_images
ncih2170_antibiotics_ps_g_97,0.0981132075471698,0.6842105263157895,0.5860973187686197,all_images
ncih2170_antibiotics_ps_g_98,0.0790960451977401,0.6198083067092651,0.540712261511525,all_images
ncih2170_antibiotics_ps_g_99,0.221311475409836,0.7541199736321688,0.5328084982223328,all_images
ncih2170_cart_72h_blank_ctrl_19,0.3552123552123552,0.7181008902077152,0.36288853499535995,all_images
ncih2170_cart_72h_blank_ctrl_28,0.3770491803278688,0.6486486486486487,0.27159946832077986,all_images
ncih2170_cart_72h_blank_ctrl_30,0.3534136546184739,0.7236024844720497,0.37018882985357576,all_images
ncih2170_cart_72h_blank_ctrl_31,0.2148760330578512,0.8228571428571428,0.6079811097992917,all_images
ncih2170_cart_72h_blank_ctrl_32,0.3724137931034483,0.5853658536585366,0.21295206055508825,all_images
ncih2170_cart_72h_blank_ctrl_33,0.268041237113402,0.7244094488188977,0.4563682117054957,all_images
ncih2170_cart_72h_blank_ctrl_34,0.4390243902439024,0.7808219178082192,0.3417975275643168,all_images
ncih2170_cart_72h_blank_ctrl_35,0.21875,0.5916666666666667,0.3729166666666667,all_images
ncih2170_cart_72h_blank_ctrl_36,0.0222222222222222,0.7832167832167832,0.760994560994561,all_images
ncih2170_cart_72h_blank_ctrl_38,0.3434343434343434,0.4568965517241379,0.11346220828979448,all_images
ncih2170_cart_72h_blank_ctrl_39,0.358974358974359,0.6058394160583942,0.24686505708403522,all_images
ncih2170_cart_72h_blank_ctrl_5,0.3389830508474576,0.6758620689655173,0.33687901811805965,all_images
ncih2170_cart_72h_blank_ctrl_50,0.41,0.6751054852320675,0.2651054852320675,all_images
ncih2170_cart_72h_blank_ctrl_51,0.4923076923076923,0.8735632183908046,0.38125552608311236,all_images
ncih2170_cart_72h_blank_ctrl_52,0.7182044887780549,0.9157667386609072,0.19756224988285231,all_images
ncih2170_cart_72h_blank_ctrl_53,0.1587301587301587,0.7339449541284404,0.5752147953982817,all_images
ncih2170_cart_72h_blank_ctrl_55,0.5681818181818182,0.8598130841121495,0.2916312659303313,all_images
ncih2170_cart_72h_blank_ctrl_56,0.532608695652174,0.7982062780269058,0.26559758237473186,all_images
ncih2170_cart_72h_blank_ctrl_57,0.1428571428571428,0.8920863309352518,0.749229188078109,all_images
ncih2170_cart_72h_blank_ctrl_59,0.3,0.4970414201183432,0.1970414201183432,all_images
ncih2170_cart_72h_blank_ctrl_61,0.3225806451612903,0.8048780487804879,0.48229740361919754,all_images
ncih2170_cart_72h_blank_ctrl_62,0.4184100418410041,0.835820895522388,0.4174108536813839,all_images
ncih2170_cart_72h_blank_ctrl_64,0.3870967741935484,0.8604651162790697,0.47336834208552137,all_images
ncih2170_cart_72h_blank_ctrl_67,0.5211267605633803,0.8216216216216217,0.3004948610582414,all_images
ncih2170_cart_72h_blank_ctrl_7,0.4552238805970149,0.6326530612244898,0.17742918062747493,all_images
ncih2170_cart_72h_blank_ctrl_71,0.4,0.8205128205128205,0.42051282051282046,all_images
ncih2170_cart_72h_blank_ctrl_74,0.3272727272727272,0.9411764705882352,0.6139037433155079,all_images
ncih2170_cart_72h_blank_ctrl_8,0.3536585365853658,0.7203791469194313,0.3667206103340655,all_images
ncih2170_cart_72h_blank_ctrl_80,0.2325581395348837,0.711864406779661,0.4793062672447773,all_images
ncih2170_cart_72h_blank_ctrl_82,0.1746031746031746,0.7715736040609137,0.5969704294577391,all_images
ncih2170_cart_72h_blank_ctrl_83,0.28,0.7796610169491526,0.49966101694915255,all_images
ncih2170_cart_72h_blank_ctrl_88,0.2,0.8135593220338984,0.6135593220338984,all_images
ncih2170_cart_72h_blank_ctrl_89,0.6285714285714286,0.8454106280193237,0.2168391994478951,all_images
ncih2170_cart_72h_blank_ctrl_92,0.0748663101604278,0.7357142857142858,0.660847975553858,all_images
ncih2170_cart_72h_blank_ctrl_95,0.24,0.8387096774193549,0.5987096774193549,all_images
ncih2170_cart_72h_blank_ctrl_98,0.3619047619047619,0.7524271844660194,0.3905224225612575,all_images
ncih2170_cart_72h_blank_ctrl_99,0.2622950819672131,0.8181818181818182,0.5558867362146052,all_images
ncih2170_cart_72h_cart_1,0.0963855421686747,0.7943262411347518,0.6979406989660771,all_images
ncih2170_cart_72h_cart_100,0.3267813267813267,0.776386404293381,0.4496050775120543,all_images
ncih2170_cart_72h_cart_16,0.0,0.7142857142857143,0.7142857142857143,all_images
ncih2170_cart_72h_cart_17,0.5846153846153846,0.8461538461538461,0.2615384615384615,all_images
ncih2170_cart_72h_cart_20,0.5070422535211268,0.8631578947368421,0.3561156412157154,all_images
ncih2170_cart_72h_cart_21,0.3636363636363636,0.7457627118644068,0.3821263482280432,all_images
ncih2170_cart_72h_cart_22,0.7142857142857143,0.8125,0.0982142857142857,all_images
ncih2170_cart_72h_cart_27,0.2195121951219512,0.7692307692307693,0.5497185741088181,all_images
ncih2170_cart_72h_cart_31,0.2753623188405797,0.7135135135135136,0.43815119467293384,all_images
ncih2170_cart_72h_cart_32,0.2142857142857142,0.8253968253968254,0.6111111111111112,all_images
ncih2170_cart_72h_cart_33,0.3216783216783216,0.702928870292887,0.38125054861456537,all_images
ncih2170_cart_72h_cart_36,0.4693877551020408,0.8484848484848485,0.3790970933828077,all_images
ncih2170_cart_72h_cart_38,0.6410256410256411,0.6851851851851852,0.04415954415954415,all_images
ncih2170_cart_72h_cart_4,0.40625,0.3103448275862069,-0.0959051724137931,all_images
ncih2170_cart_72h_cart_40,0.6666666666666666,0.8780487804878049,0.21138211382113825,all_images
ncih2170_cart_72h_cart_47,0.1956521739130435,0.7785234899328859,0.5828713160198424,all_images
ncih2170_cart_72h_cart_49,0.4615384615384615,0.7894736842105263,0.3279352226720648,all_images
ncih2170_cart_72h_cart_5,0.5365853658536586,0.6666666666666666,0.13008130081300806,all_images
ncih2170_cart_72h_cart_55,0.4578313253012048,0.8421052631578947,0.3842739378566899,all_images
ncih2170_cart_72h_cart_57,0.0952380952380952,0.8539325842696629,0.7586944890315677,all_images
ncih2170_cart_72h_cart_60,0.391304347826087,0.4848484848484848,0.09354413702239783,all_images
ncih2170_cart_72h_cart_61,0.1818181818181818,0.7142857142857143,0.5324675324675325,all_images
ncih2170_cart_72h_cart_62,0.3728813559322034,0.8395061728395061,0.46662481690730273,all_images
ncih2170_cart_72h_cart_63,0.1914893617021276,0.8082191780821918,0.6167298163800642,all_images
ncih2170_cart_72h_cart_64,0.0975609756097561,0.7938931297709924,0.6963321541612363,all_images
ncih2170_cart_72h_cart_69,0.0377358490566037,0.8333333333333334,0.7955974842767297,all_images
ncih2170_cart_72h_cart_73,0.3789473684210526,0.8702290076335878,0.4912816392125352,all_images
ncih2170_cart_72h_cart_77,0.5094339622641509,0.8,0.2905660377358491,all_images
ncih2170_cart_72h_cart_78,0.5194805194805194,0.8333333333333334,0.31385281385281394,all_images
ncih2170_cart_72h_cart_80,0.5352941176470588,0.8617511520737328,0.32645703442667395,all_images
ncih2170_cart_72h_cart_81,0.7032967032967034,0.8282828282828283,0.12498612498612494,all_images
ncih2170_cart_72h_cart_82,0.3095238095238095,0.8548387096774194,0.54531490015361,all_images
ncih2170_cart_72h_cart_83,0.4307692307692308,0.7934782608695652,0.3627090301003344,all_images
ncih2170_cart_72h_cart_88,0.2814814814814815,0.6808510638297872,0.3993695823483057,all_images
ncih2170_cart_72h_cart_89,0.5986013986013986,0.8212226066897347,0.22262120808833608,all_images
ncih2170_cart_72h_cart_90,0.6125461254612546,0.7755102040816326,0.16296407862037798,all_images
ncih2170_cart_72h_cart_91,0.4661354581673306,0.6657681940700808,0.1996327359027502,all_images
ncih2170_cart_72h_cart_93,0.4067796610169492,0.7658227848101266,0.3590431237931774,all_images
ncih2170_cart_72h_cart_95,0.1761363636363636,0.6666666666666666,0.49053030303030304,all_images
ncih2170_cart_72h_cart_96,0.4748201438848921,0.7916666666666666,0.31684652278177455,all_images
ncih2170_cart_72h_cart_97,0.5182186234817814,0.8914956011730205,0.37327697769123913,all_images
ncih2170_cart_72h_cart_99,0.5284552845528455,0.6495176848874598,0.12106240033461424,all_images
ncih2170_cart_72h_nt_ctrl_10,0.5765765765765766,0.7972972972972973,0.2207207207207207,all_images
ncih2170_cart_72h_nt_ctrl_100,0.4736842105263157,0.7736625514403292,0.29997834091401354,all_images
ncih2170_cart_72h_nt_ctrl_12,0.4581818181818182,0.8355795148247979,0.3773976966429797,all_images
ncih2170_cart_72h_nt_ctrl_13,0.3366336633663366,0.7761194029850746,0.43948573961873805,all_images
ncih2170_cart_72h_nt_ctrl_16,0.6324786324786325,0.8633093525179856,0.23083072003935312,all_images
ncih2170_cart_72h_nt_ctrl_17,0.525096525096525,0.8402366863905325,0.31514016129400746,all_images
ncih2170_cart_72h_nt_ctrl_18,0.25,0.770949720670391,0.520949720670391,all_images
ncih2170_cart_72h_nt_ctrl_19,0.5957446808510638,0.8813559322033898,0.285611251352326,all_images
ncih2170_cart_72h_nt_ctrl_20,0.3544303797468354,0.8444444444444444,0.49001406469760905,all_images
ncih2170_cart_72h_nt_ctrl_21,0.599250936329588,0.8318042813455657,0.23255334501597769,all_images
ncih2170_cart_72h_nt_ctrl_24,0.1,0.7692307692307693,0.6692307692307693,all_images
ncih2170_cart_72h_nt_ctrl_26,0.2649006622516556,0.8458149779735683,0.5809143157219128,all_images
ncih2170_cart_72h_nt_ctrl_28,0.6290322580645161,0.8367346938775511,0.20770243581303494,all_images
ncih2170_cart_72h_nt_ctrl_32,0.3057851239669421,0.8174386920980926,0.5116535681311505,all_images
ncih2170_cart_72h_nt_ctrl_37,0.3703703703703703,0.7932960893854749,0.4229257190151046,all_images
ncih2170_cart_72h_nt_ctrl_39,0.1034482758620689,0.735632183908046,0.632183908045977,all_images
ncih2170_cart_72h_nt_ctrl_4,0.44,0.2774566473988439,-0.1625433526011561,all_images
ncih2170_cart_72h_nt_ctrl_41,0.1538461538461538,0.8130081300813008,0.659161976235147,all_images
ncih2170_cart_72h_nt_ctrl_43,0.2181818181818181,0.8262548262548263,0.6080730080730081,all_images
ncih2170_cart_72h_nt_ctrl_44,0.4848484848484848,0.8296296296296296,0.3447811447811448,all_images
ncih2170_cart_72h_nt_ctrl_45,0.550185873605948,0.8477611940298507,0.2975753204239028,all_images
ncih2170_cart_72h_nt_ctrl_46,0.4076433121019108,0.8616071428571429,0.4539638307552321,all_images
ncih2170_cart_72h_nt_ctrl_47,0.4711538461538461,0.8763250883392226,0.40517124218537653,all_images
ncih2170_cart_72h_nt_ctrl_48,0.2352941176470588,0.7027027027027027,0.467408585055644,all_images
ncih2170_cart_72h_nt_ctrl_49,0.574468085106383,0.639344262295082,0.06487617718869898,all_images
ncih2170_cart_72h_nt_ctrl_52,0.1818181818181818,0.4948453608247423,0.3130271790065605,all_images
ncih2170_cart_72h_nt_ctrl_54,0.494047619047619,0.7775175644028103,0.28346994535519127,all_images
ncih2170_cart_72h_nt_ctrl_55,0.4797297297297297,0.679144385026738,0.1994146552970083,all_images
ncih2170_cart_72h_nt_ctrl_56,0.379746835443038,0.7064439140811456,0.3266970786381076,all_images
ncih2170_cart_72h_nt_ctrl_57,0.4210526315789473,0.7177033492822966,0.29665071770334933,all_images
ncih2170_cart_72h_nt_ctrl_58,0.0552995391705069,0.7051671732522796,0.6498676340817727,all_images
ncih2170_cart_72h_nt_ctrl_59,0.5764192139737991,0.6640316205533597,0.0876124065795606,all_images
ncih2170_cart_72h_nt_ctrl_6,0.5675675675675675,0.851063829787234,0.2834962622196665,all_images
ncih2170_cart_72h_nt_ctrl_61,0.5987654320987654,0.7684210526315789,0.16965562053281347,all_images
ncih2170_cart_72h_nt_ctrl_62,0.4090909090909091,0.6666666666666666,0.2575757575757575,all_images
ncih2170_cart_72h_nt_ctrl_63,0.5800865800865801,0.8552188552188552,0.2751322751322751,all_images
ncih2170_cart_72h_nt_ctrl_65,0.1204819277108433,0.5614035087719298,0.4409215810610865,all_images
ncih2170_cart_72h_nt_ctrl_66,0.3555555555555555,0.6202783300198808,0.26472277446432524,all_images
ncih2170_cart_72h_nt_ctrl_67,0.3103448275862069,0.7435897435897436,0.4332449160035367,all_images
ncih2170_cart_72h_nt_ctrl_69,0.2627737226277372,0.5979381443298969,0.3351644217021597,all_images
ncih2170_cart_72h_nt_ctrl_71,0.3096774193548387,0.5586592178770949,0.24898179852225621,all_images
ncih2170_cart_72h_nt_ctrl_74,0.6356877323420075,0.8390243902439024,0.20333665790189492,all_images
ncih2170_cart_72h_nt_ctrl_75,0.3909774436090225,0.8143712574850299,0.42339381387600744,all_images
ncih2170_cart_72h_nt_ctrl_77,0.4285714285714285,0.753731343283582,0.32515991471215355,all_images
ncih2170_cart_72h_nt_ctrl_80,0.4227005870841487,0.7310549777117384,0.30835439062758974,all_images
ncih2170_cart_72h_nt_ctrl_81,0.7133757961783439,0.8769574944071589,0.16358169822881496,all_images
ncih2170_cart_72h_nt_ctrl_83,0.4845814977973568,0.8145695364238411,0.3299880386264843,all_images
ncih2170_cart_72h_nt_ctrl_87,0.3138686131386861,0.7142857142857143,0.4004171011470282,all_images
ncih2170_cart_72h_nt_ctrl_88,0.5702917771883289,0.7636363636363637,0.19334458644803476,all_images
ncih2170_cart_72h_nt_ctrl_9,0.4137931034482758,0.84,0.42620689655172417,all_images
ncih2170_cart_72h_nt_ctrl_91,0.6242774566473989,0.8285714285714286,0.20429397192402976,all_images
ncih2170_cart_72h_nt_ctrl_92,0.7355371900826446,0.8185053380782918,0.08296814799564722,all_images
ncih2170_cart_72h_nt_ctrl_93,0.4371772805507745,0.7744458930899609,0.33726861253918644,all_images
ncih2170_cart_72h_nt_ctrl_94,0.5846153846153846,0.7801047120418848,0.19548932742650016,all_images
ncih2170_cart_72h_nt_ctrl_99,0.6105263157894737,0.7454545454545455,0.13492822966507179,all_images
ncih2170_ctrl_1_24,0.5555555555555556,0.8267090620031796,0.27115350644762404,all_images
ncih2170_ctrl_1_25,0.6899563318777293,0.8560606060606061,0.16610427418287677,all_images
ncih2170_ctrl_1_27,0.6063100137174211,0.8777895855472901,0.27147957182986904,all_images
ncih2170_ctrl_1_29,0.6451612903225806,0.9074074074074074,0.2622461170848268,all_images
ncih2170_ctrl_1_30,0.4901960784313725,0.8747044917257684,0.3845084132943959,all_images
ncih2170_ctrl_1_33,0.6534954407294833,0.8164251207729468,0.16292968004346353,all_images
ncih2170_ctrl_1_37,0.5766871165644172,0.8405797101449275,0.2638925935805103,all_images
ncih2170_ctrl_1_39,0.6508474576271186,0.847457627118644,0.19661016949152543,all_images
ncih2170_ctrl_1_41,0.6218487394957983,0.871331828442438,0.24948308894663962,all_images
ncih2170_ctrl_1_44,0.5525291828793775,0.8497109826589595,0.29718179977958203,all_images
ncih2170_ctrl_1_45,0.5572139303482587,0.819672131147541,0.2624582007992823,all_images
ncih2170_ctrl_1_50,0.6702412868632708,0.9324894514767932,0.2622481646135224,all_images
ncih2170_ctrl_1_51,0.4619565217391304,0.8408163265306122,0.37885980479148185,all_images
ncih2170_ctrl_1_53,0.4092664092664093,0.8446511627906976,0.43538475352428835,all_images
ncih2170_ctrl_1_54,0.4984423676012461,0.8544152744630071,0.35597290686176103,all_images
ncih2170_ctrl_1_55,0.4775353016688061,0.8267716535433071,0.34923635187450097,all_images
ncih2170_ctrl_1_58,0.5859375,0.8807339449541285,0.2947964449541285,all_images
ncih2170_ctrl_1_60,0.4778523489932886,0.86,0.3821476510067114,all_images
ncih2170_ctrl_1_61,0.4660766961651917,0.8333333333333334,0.36725663716814166,all_images
ncih2170_ctrl_1_62,0.5084745762711864,0.8129496402877698,0.3044750640165834,all_images
ncih2170_ctrl_1_65,0.5850746268656717,0.7731958762886598,0.18812124942298813,all_images
ncih2170_ctrl_1_66,0.558252427184466,0.696969696969697,0.13871726978523102,all_images
ncih2170_ctrl_1_68,0.6968838526912181,0.8957345971563981,0.19885074446518003,all_images
ncih2170_ctrl_1_70,0.6557377049180327,0.8372093023255814,0.1814715974075487,all_images
ncih2170_ctrl_1_82,0.6655896607431341,0.8355795148247979,0.16998985408166378,all_images
ncih2170_ctrl_1_86,0.4658119658119658,0.8208469055374593,0.3550349397254935,all_images
ncih2170_ctrl_1_88,0.5363825363825364,0.8195121951219512,0.28312965873941476,all_images
ncih2170_ctrl_1_89,0.4497695852534562,0.7945791726105563,0.3448095873571001,all_images
ncih2170_ctrl_1_90,0.5166666666666667,0.7619047619047619,0.24523809523809514,all_images
ncih2170_ctrl_1_94,0.7515657620041754,0.8990825688073395,0.14751680680316415,all_images
ncih2170_ctrl_1_95,0.3736263736263736,0.8095238095238095,0.43589743589743596,all_images
ncih2170_ctrl_1_98,0.5549132947976878,0.8495575221238938,0.294644227326206,all_images
ncih2170_ctrl_1_99,0.5659163987138264,0.8861386138613861,0.3202222151475598,all_images
ncih2170_ctrl_2_102,0.4233128834355828,0.7434052757793765,0.3200923923437937,all_images
ncih2170_ctrl_2_103,0.3759398496240601,0.8780487804878049,0.5021089308637448,all_images
ncih2170_ctrl_2_105,0.6830985915492958,0.8693181818181818,0.18621959026888601,all_images
ncih2170_ctrl_2_106,0.5162337662337663,0.8200514138817481,0.3038176476479818,all_images
ncih2170_ctrl_2_107,0.4054054054054054,0.892018779342723,0.48661337393731763,all_images
ncih2170_ctrl_2_110,0.6581956797966964,0.8503253796095445,0.1921296998128481,all_images
ncih2170_ctrl_2_112,0.5566343042071198,0.7688022284122563,0.21216792420513653,all_images
ncih2170_ctrl_2_114,0.4757575757575757,0.832183908045977,0.35642633228840126,all_images
ncih2170_ctrl_2_115,0.4889779559118236,0.8320950965824666,0.34311714067064303,all_images
ncih2170_ctrl_2_116,0.5,0.7975460122699386,0.2975460122699386,all_images
ncih2170_ctrl_2_117,0.7436823104693141,0.8924050632911392,0.14872275282182512,all_images
ncih2170_ctrl_2_118,0.5491803278688525,0.8344370860927153,0.28525675822386276,all_images
ncih2170_ctrl_2_119,0.48,0.7822410147991543,0.30224101479915433,all_images
ncih2170_ctrl_2_121,0.5476603119584056,0.8299319727891157,0.2822716608307101,all_images
ncih2170_ctrl_2_122,0.3801652892561983,0.7378640776699029,0.3576987884137046,all_images
ncih2170_ctrl_2_123,0.5681063122923588,0.8460508701472557,0.2779445578548969,all_images
ncih2170_ctrl_2_124,0.5872340425531914,0.8424657534246576,0.2552317108714661,all_images
ncih2170_ctrl_2_125,0.5733788395904437,0.7837837837837838,0.2104049441933401,all_images
ncih2170_ctrl_2_126,0.5857142857142857,0.8602739726027397,0.274559686888454,all_images
ncih2170_ctrl_2_127,0.5478927203065134,0.8267477203647416,0.2788550000582283,all_images
ncih2170_ctrl_2_129,0.4848484848484848,0.7446808510638298,0.25983236621534495,all_images
ncih2170_ctrl_2_130,0.477124183006536,0.7802469135802469,0.3031227305737109,all_images
ncih2170_ctrl_2_132,0.5639686684073107,0.8611670020120724,0.29719833360476167,all_images
ncih2170_ctrl_2_133,0.5503875968992248,0.7389380530973452,0.1885504561981204,all_images
ncih2170_ctrl_2_134,0.5086042065009561,0.8281938325991189,0.3195896260981629,all_images
ncih2170_ctrl_2_136,0.6226012793176973,0.8327272727272728,0.2101259934095755,all_images
ncih2170_ctrl_2_139,0.5089820359281437,0.8425925925925926,0.33361055666444883,all_images
ncih2170_ctrl_2_141,0.2153846153846154,0.7329842931937173,0.5175996778091019,all_images
ncih2170_ctrl_2_143,0.5399239543726235,0.8630952380952381,0.3231712837226146,all_images
ncih2170_ctrl_2_22,0.328922495274102,0.7371428571428571,0.4082203618687551,all_images
ncih2170_ctrl_2_24,0.4268292682926829,0.8114075436982521,0.38457827540556916,all_images
ncih2170_ctrl_2_27,0.4936530324400564,0.771850170261067,0.2781971378210105,all_images
ncih2170_ctrl_2_28,0.5853658536585366,0.8477842003853564,0.26241834672681985,all_images
ncih2170_ctrl_2_29,0.5968992248062015,0.7768115942028986,0.17991236939669708,all_images
ncih2170_ctrl_2_30,0.5273885350318471,0.721058434399118,0.19366989936727086,all_images
ncih2170_ctrl_2_31,0.6417910447761194,0.8674698795180723,0.22567883474195294,all_images
ncih2170_ctrl_2_35,0.5668571428571428,0.7875939849624061,0.22073684210526323,all_images
ncih2170_ctrl_2_40,0.4455958549222797,0.8007889546351085,0.35519309971282875,all_images
ncih2170_ctrl_2_41,0.5339901477832513,0.8321623731459797,0.29817222536272847,all_images
ncih2170_ctrl_2_92,0.2118126272912423,0.7345767575322812,0.522764130241039,all_images
ncih2170_ctrl_2_93,0.5784313725490197,0.8126232741617357,0.23419190161271608,all_images
ncih2170_ctrl_2_94,0.4926108374384236,0.768,0.2753891625615764,all_images
ncih2170_ctrl_2_96,0.4153846153846154,0.7976878612716763,0.38230324588706094,all_images
ncih2170_ctrl_2_99,0.5481481481481482,0.8293650793650794,0.28121693121693125,all_images
ncih2170_facs_fish_0223_high_her2_10,0.3529411764705882,0.7467811158798283,0.3938399394092401,all_images
ncih2170_facs_fish_0223_high_her2_11,0.2260869565217391,0.7586206896551724,0.5325337331334332,all_images
ncih2170_facs_fish_0223_high_her2_13,0.4643584521384928,0.7904,0.3260415478615072,all_images
ncih2170_facs_fish_0223_high_her2_16,0.4615384615384615,0.8484848484848485,0.386946386946387,all_images
ncih2170_facs_fish_0223_high_her2_18,0.3809523809523809,0.8297872340425532,0.4488348530901723,all_images
ncih2170_facs_fish_0223_high_her2_19,0.5413533834586466,0.8214285714285714,0.2800751879699248,all_images
ncih2170_facs_fish_0223_high_her2_2,0.4504504504504504,0.8289473684210527,0.37849691797060225,all_images
ncih2170_facs_fish_0223_high_her2_20,0.5084745762711864,0.7808219178082192,0.27234734153703277,all_images
ncih2170_facs_fish_0223_high_her2_3,0.2773722627737226,0.7536231884057971,0.4762509256320745,all_images
ncih2170_facs_fish_0223_high_her2_4,0.6140350877192983,0.8345323741007195,0.2204972863814212,all_images
ncih2170_facs_fish_0223_high_her2_5,0.4676616915422885,0.7375886524822695,0.269926960939981,all_images
ncih2170_facs_fish_0223_high_her2_6,0.498876404494382,0.795774647887324,0.296898243392942,all_images
ncih2170_facs_fish_0223_high_her2_7,0.4883720930232558,0.8976377952755905,0.4092657022523347,all_images
ncih2170_facs_fish_0223_high_her2_8,0.3173431734317343,0.7864583333333334,0.4691151599015991,all_images
ncih2170_facs_fish_0223_high_her2_9,0.3620689655172414,0.7682926829268293,0.4062237174095879,all_images
ncih2170_facs_fish_0223_low_her2_10,0.2222222222222222,0.6153846153846154,0.3931623931623932,all_images
ncih2170_facs_fish_0223_low_her2_12,0.6194690265486725,0.752,0.13253097345132747,all_images
ncih2170_facs_fish_0223_low_her2_19,0.1777777777777777,0.8235294117647058,0.6457516339869281,all_images
ncih2170_facs_fish_0223_low_her2_2,0.4050632911392405,0.7721179624664879,0.3670546713272474,all_images
ncih2170_facs_fish_0223_low_her2_6,0.0,0.7333333333333333,0.7333333333333333,all_images
ncih2170_facs_fish_0223_low_her2_9,0.4242424242424242,0.8372093023255814,0.41296687808315724,all_images
ncih2170_facs_fish_0423_high_her2_21,0.4935064935064935,0.918918918918919,0.42541242541242547,all_images
ncih2170_facs_fish_0423_high_her2_23,0.6829268292682927,0.8870056497175142,0.20407882044922143,all_images
ncih2170_facs_fish_0423_high_her2_24,0.1390374331550802,0.7476038338658147,0.6085664007107345,all_images
ncih2170_facs_fish_0423_high_her2_25,0.6802721088435374,0.9289617486338798,0.24868963979034242,all_images
ncih2170_facs_fish_0423_high_her2_27,0.4214711729622266,0.7744807121661721,0.3530095392039455,all_images
ncih2170_facs_fish_0423_low_her2_10,0.6527777777777778,0.904494382022472,0.2517166042446942,all_images
ncih2170_facs_fish_0423_low_her2_101,0.5974025974025974,0.9128205128205128,0.3154179154179154,all_images
ncih2170_facs_fish_0423_low_her2_104,0.6170212765957447,0.896551724137931,0.27953044754218637,all_images
ncih2170_facs_fish_0423_low_her2_105,0.6021505376344086,0.9243697478991596,0.322219210264751,all_images
