relative_path,sha256,size_bytes,file_type
benchmark/predictions/classical_default/ncih2170_post_facs_fish_low_her2_g3_68.png,10c7986590b9253b6391fc18486c93e59a64338ff5e72e446b622baba84a66e5,9426,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_post_facs_fish_low_her2_g3_79.png,bdd9f59be64603d5509cf9aa625812ae1236b1bf77b50870a24370b00fc77922,12747,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_post_facs_fish_low_her2_g3_82.png,e10bbde8befc556fdaeb2f17083289c7b2dce787d84a6310be89c66001678235,9765,prediction_classical_default
benchmark/predictions/classical_default/ncih2170_post_facs_fish_low_her2_g3_87.png,6343281369a06462ed32d8f4cb78632a103a65bb14a9afd31e2ff9bc8d3c994e,9344,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_alo_8nm_24h_11.png,c689a8c4c359ebdd6e11959fea8d912f0482f9e448ae2573f81ce821ef38eff5,12138,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_alo_8nm_24h_12.png,cb4e8f223450fa1957f5b695cd4eca91a8c4f5a40fa8069f18f2cea262a45ce1,11562,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_alo_8nm_24h_13.png,37285b2dc8087417ead32e03bd695f530637c26bd78a061dcf91643f4b88bbc0,11606,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_alo_8nm_24h_16.png,83936b719ed3ddc17ee49f11d977b1e5a79c0e9ac8287f82526824a38e475b86,10393,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_alo_8nm_24h_17.png,544ea5b43737b7f91cc7bec18a2aabe17d9c0b01e143ffd358e7e1a39268bd3a,11776,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_alo_8nm_24h_5.png,8907399a997a7595753e6c672109fd5873fa6a09c092af5ce43f9e29f3521f4e,10355,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_1_10.png,74da6a0118e47062147c3dd9718a06b7078c7b15bff90f5b9159800b32d13ad1,13258,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_1_13.png,6bd3552b6af543531f9d2dae2013f92fdc8bf92f0cba24a6a34bfca72fe8a084,13301,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_1_16.png,6745e94262f05a8d89f1920ef2d0c05374a7103b47129c91a852ff496a6ab3c5,13248,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_1_19.png,d8f68eef1e670a4cb5d92f7f33e61fe67b4920f697351c4d00897f0c9b508dbe,13010,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_1_2.png,d118e76b30cfd9cb6da305ce8d190eabd02bb621345c3cfe9e5b9598818f058c,13600,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_1_21.png,44d61ce1678eedb457e5c1063cba61707f56c4b287759b85a6b98ac4e1e3bcda,12611,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_1_23.png,fdf4c9b1f32d798f68a15fb119f79bd73136fe5f58d8c6ff360a0265628f1222,13037,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_1_24.png,ce24f972d1792cc3adb0545e4ff9440fb77f38c8e189338612067bb7140b0c77,16248,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_1_27.png,034a1fb399e9f04a05b1b1b8b3706da1c8ba4d7dcc3655bf0e3bf64fbd5d2739,16348,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_1_3.png,a3122ca4fe9502ddeb31165a3934620cc52bd6feef1a24c09e78fa59dc7e9920,11493,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_1_42.png,73c0953bbd1b723acdd0439f1665278fb664b5ec0e4b1885b16cc652ffd18bec,11582,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_1_43.png,03dd4ad175944e432c4a10ad6b34f2340cba1569052646f447afb6b07d4acc20,14072,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_1_44_a.png,15dc0b6c5773861d0b0799642d602eabaf7a4042d66f8c3ddbe4439bd9df6509,8444,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_1_45.png,d07c6dddc87a6938c998b3dfccd9ca03c3527390a83a0734b3a8ee2488812572,10452,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_1_46.png,12e409cda22cbaa888d58359cd3740485d6abd28bdb7dbbc8dfe607090a8a3bb,11190,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_1_48.png,8e22a4bf75768ba0188a27425e26b78525b7d972f6f3118654dd05eb89dc81e6,10599,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_1_5.png,ca5dda649d738532044c1c41dd500fcf47edf0513ef9bbcd3226de47634d2961,12030,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_1_54.png,c00d6a96d71ed38ea5ab47e34bf86814e8cf393f5e98b2db0bee976923696577,11277,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_1_55.png,b144d2826a2ec7568f9faf0598846dcb42fbf6357b17bd2c12968ada821227e7,9365,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_1_56.png,7d78526f637754d92b4ada294440dd16557ee9ac94e1b76db9bc977345b6a37b,12445,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_1_57.png,9ccbedf31203de277b20585a6536d77e77fdfed8aa77679188f6dd934e957ef1,11888,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_1_59.png,1078a60e5b90c3512b58b857237189545146b07e232d1e57686ad3e577605147,13341,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_1_62.png,aad6651a4ce0457ad8d1f181742b07617efd46d7a8e19bb81b6ef717b116e017,11308,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_1_64.png,acab3b98e1f0f0a95285791a942fc202634043d9ea2ecb9b57c035f306d850ea,11131,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_1_66.png,c70e3158ab73878162815542057d6915007b0d17088912411ebd6d4e14b57900,13367,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_1_68.png,89c63c53185ed8c4882f5c649141133cbb0469bffb793ed9226a2f55a41dac29,13257,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_1_72.png,38f4e31ac1f82bb7176df8c56bb13766d6a67b4f2027bd4e99d7d84d6798e206,13086,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_1_74.png,c50ff4f9f48885d43cac3942568f6a208d2fba719a037dd2090cb790cfd814dd,15530,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_1_76.png,6f83f7917d49ca3932c1dfe126a0ea3ac80344c8541739c8af8ae005d353b971,12986,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_2_10.png,5e392f985638bb18b390ade5be2906effca1229449cb38f410aac097f7364a9d,9326,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_2_11.png,7ddf8f57388b66d505e34a71c3361d35e3eae4bd6bb546d1f5ce31c993f8ddef,9668,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_2_12.png,6c808e049466e88349c34e631cfbd3e799b3b8b07620b8867afdd10ca3d9d4d1,10126,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_2_16.png,75a91e3fdb7b514d97543a190098d5e7d5f6ff31432a4afae792a8b650af1ea3,14508,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_2_18.png,fda5824a8733d7a60368305dfa950eb42e41881f8424edb12052c142c6e2e859,11893,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_2_22.png,fd408861ab179a876445dd9619c55440b03a1e6ec76ac5d449e233095a1f0c42,11032,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_2_23.png,4a54dd1fc73cbb493c2275838ec70f10f77cee495b0b8e3531dc2af74c1544af,11342,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_2_24.png,414f415e37231c6db08a4dab652e82dd40836e16bde4a20a0a4da898bd738122,11974,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_2_25.png,1c084af4b6b374b390823621eb1220d22906abdc8bbf77027ba5e30a89bbf6bd,9582,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_2_27.png,274c34ce08ab60d5ddd89907e0652328c717f6a49a840eb9da51a3ab40956ea2,14346,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_2_28.png,9d63a975ed06ddd480298ed2ce510c3e2bb2f84012364b5ae7614db946f15295,12798,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_2_29.png,3b2216abef0563931aadae52f16ee84f7e6b24ed4ace8a7a6e41139f9e38fd63,11735,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_2_30.png,f94e584f6785c2a70cddaa44110d85c14c514a241690608aabe25de0eeef9378,9640,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_2_32.png,476c3e95f055d9be999fea52ee69301c274adc4259d1a501f71b1e6b00e6e68c,9915,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_2_33.png,53ff689402169130b8f7ead7d3d3053502f5877235a2d5689bae6b4132ad83b9,10898,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_2_36.png,b427159e9d8845b6baf904450d133b8a2da85682f6c17559a257a9d0ce3ca4e7,12850,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_2_37.png,9c8a213201d6d1f9f2b53017e8fd542009361cef80d7feacc136797405140ae1,15471,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_2_39.png,7d227323d5e9b20da98059db04f95a587c66ab165ccd024d1520f357940d3ba7,13265,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_2_40.png,af058d17444563ee49933ae8c2bd257978dc4eeb0dab1d99729b165001280031,9515,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_2_41.png,c481ebe5221a6964151147e26111297ef7faa55ca4b45a98d42f41f6f2bc49b4,10859,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_2_43.png,a1647391fa6c996e78e2fb9f25ad5c41d3921bc148c69d21181a291e5ff8fbe4,10793,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_2_45.png,7d17fe366283a20e8b267fa2d3a81635206139676fbc54d503f6e23a5e0b7718,11839,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_2_46.png,076ca498ea923504c80cce5f6bff63b43304427039740d58c11b33c45fa10b9d,9920,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_2_47.png,2db8c5fafdf4599ce1cfc630485094b7d037adb13cf4ca81b6e7f6b1386ab688,11228,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_2_48.png,8d3318855c0acf16318c0a8c6525080b1c546cb5bfd25de29599cde4f9a74aa3,14789,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_2_49.png,ebc5f1a70283c66a03c226193ccef8d58124f0b31af09adcb1aa4364aa44ea8d,11374,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_2_5.png,232ed2363cef1deb34b18989498d74326cdd9d47761412438f2d51194e4f2b52,12910,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_2_50.png,36be6db7c13676be2d4e049f2d03f76f7b92572e1c1142cdfd1db277db8b2de5,11351,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_2_51.png,c8dafcb6f2ddb7ee7874240cbc225410c71dfa3e029ffa2bebbc05ff77ea41dc,10010,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_2_54.png,9bdb2713182e9e225f50d779f5cba3a2ca325e6ef5f15338200fc42c19be1703,14031,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_2_55.png,2e5a3c4b67bd9995825cbed4a68cf45a6f54255f866bb990b9bf267740afe5b2,10199,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_2_56.png,03d3c443ed74fdb9bcabf18b0a8fba97c05eb426add04878979af7fda2b90a12,14266,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_2_58.png,d7cbff76b78d734447a258da6c31a6a2be2419c50d67e26c5bad2cfbce7048ff,9688,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_2_8.png,b860c72ac0932173086b368d1bacee075852bac66d8e1de0421f94313075a475,12065,prediction_classical_default
benchmark/predictions/classical_default/ncih716_jc_ctrl_2_9.png,4fdd8d64243aeb096ed2067d2c5ae514a3ab4b3c3c42ec36a39f7bfb114831e9,10187,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_arv771_800picom_24h_4.png,6f19aff6d38e19385bb27a2632cb7e8117e3d08da404cf769645112fc67a9be3,9144,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_10.png,9f67ef6be47eb6e7905fe7befca2540fd68dc4cb83d66ffc206109438761fe2d,13706,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_102.png,297e0cbca1cb79fbf3c8abdc3fb4eafd14b2ee4d0f1abc15feb1f65f48ade3f9,11010,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_103.png,0abc4ff5588846375fefa2f523663abe4c31f664bc229eecf469eecf15873de4,11076,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_107.png,89d25bcbc99c9cb226173b0e5eba179974117855cae7d131c740b8bfdf110f23,13111,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_108.png,4ed81ea0368f758a8546418ea64dbb55aea00ce4b80762eee34beb5d1b516612,16687,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_112.png,a8bd5b016f5840909f608d9b852cf907600921fbac4248f0ad7d211934d310a0,22187,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_114.png,b844a0a4d4dc67cea46f930e52f95bf40b516e63c1ab3059997e9c8583839ad0,14958,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_119.png,e3c62e82b0ae6f588c120aa93d8bd455ac7c6b2091ef9a78db4415a27d789bde,14166,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_120.png,26346f7c9d732378f0c09c130beae1c1611afa46da65510504b13ffeb858a6cb,11423,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_122.png,6f2eff17aafc71c9e65f361ce05efcd7dfcfa020bc40afcd273735e5a10cfd81,11246,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_124.png,3dea4341529c64ac4384aafb2011e4d3f6d4b01d0c38a4f68d9525df3347d618,11236,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_126.png,70b274d52078bdc66755442348e48c159da9a2765378af971b974e5f331dd46e,10714,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_127.png,f7b31bd4b1cc37c3387674b906b991574a2d1120cd74d8575faf334c04e42ad5,14073,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_129.png,d9f7bc5274c22ae233924fe9060356d075ef3a21579050ee25cb4e85e219ee46,10272,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_13.png,26975ecd2a0182a61be39bc5fe1fd492a71c6567f34c8766c3bd9e98921aa41a,10715,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_131.png,3f6c6afed3497771daafcbdd9c74920b7abd07abe0db47de4f579f2663bfaee2,11932,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_132.png,45c2a54760ef4d56a289c9d4ef1243cd3e04c32c424877e6b1e6368240696d76,13146,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_135.png,355c8ca978223ef17ddacfabf8cbab37b43675d353231abddcfbe0721072c6dc,14310,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_136.png,8441aeba271a9a28a447fc25ec27150403ebcd110658164cb3ffaa8c80a6532a,10801,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_139.png,2f2272a3bfe8941d2c5c251cad81d7de28bc5a281aa0cad0fb4fa20b70d11f30,11788,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_144.png,8b0137a86084d0630a922f64337f87ae644794f1a6049e1c7214c44dcf021126,9841,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_147.png,e72f42be50fd5b26da10ca914d0c96314affda06dff0d1e3b496db26891bcf69,10683,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_15.png,18e31e4379f8ef3f942c37f6c812a9817de0e9748e6cbc7af66ad87fa0dd660e,15152,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_20.png,0771b24e3e89cf4ab6ed72138accf9e11e2fc1b421392b3130375384d7a55c3c,15323,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_23.png,3e53e34aa675e5b7c9b22c00cbbdb23e0b2e466c4e4440aa966de39a45495396,11578,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_24.png,09f7d23fe1f1eaecd338b3419c13b8dd9388635253ed28143ba14997b5497a63,11974,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_25.png,6f634b0d9a7994d53f8fda788475a8f5dbf6675c1c1699c8b6ca361246b13d1d,13209,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_26.png,34bcc9c2df1d4fedbe8d3371df40d0d22f5bc7d71e3c1e0a23ddb5237c30370c,10855,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_30.png,066e1785d1d5c0b40f41c41508d88b32893362cdf7d5bd00625c0e67916592e4,10816,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_32.png,f958194774d48fc5573f9431c23b6f9630f27d9ebca09784358f2762681dbf39,10051,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_35.png,870fe01909e214874032df93a805fef71bec40de606247e56e7c2a44fe20b9b9,11021,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_37.png,b095a18a7536732e8a1b05ec602afce7b659967959c0772d214cad8aac37cb27,12908,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_38.png,06a22847930227abd072ade1ef8b36775606d5d93c7adfdfa3117e1ce389ce7b,9642,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_39.png,40d9339a2ab39d89ad03226c6fcfb7b2cca7e313b2f02a1ce0892d6fd627d9f4,11174,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_40.png,ec017ed1effd11001fd48bcceace1c9edd3e5121c60ef98d2df128b8a8fc2c55,9819,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_42.png,2517cf9013b3ebde6647a4516c0d9c4ce7684b2cd428a21abed2cea3fc557b50,10090,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_43.png,8d3195ff0464c3345bc68a0c6bae40b1c546ae27f5e95e9395de707aa3fbec31,9855,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_45.png,d6f8589305b382a78988949d73a69f92db9adc5e6c73835b08c7f1579bdd49d7,9514,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_46.png,e42b47a2d9c32391e0cd39251af099a35d09657b9e83827fe6beaf7cb1a8e9a8,13246,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_47.png,9024bd6e6935ee2b490ff1f1a01fa73984bedbc6be1880f1e68f822a3db23ac7,10916,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_48.png,e6b50302506d654159a1f4d33e39dff6498ba6a5f2ee42c8aa60345fe5279d41,14924,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_50.png,257356ada0e7b28acf733e4603e1980b13e92da3215c7669c0c3299da6c7f100,9995,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_52.png,3cdb3240944e0b73c9bbb9f8ce6964721376879dad3e4b4a022f2c5e3f8492b9,12121,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_53.png,ef0bfe55b05cee48f29acac8f85fc2b58d7774cf7b0cc8022eea60f66db88dc7,16434,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_54.png,269510a839b2965ba4db029ed3da50e2f32b9bae8e45c3c4ddff24fec6445386,12479,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_55.png,b318a53a3982910787dbb9b0b937d29a99e6cca2dea12a012570820fb707c97e,11052,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_56.png,716f2dd6a139bbd981047dedcb2033cef419ac3617e8219d5d2ee78b69114d4e,13308,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_57.png,33b43343731bd3d1900537bfe4186f392be2a47766f9ad8604d8dece53005a2f,12167,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_59.png,5941168fa1a9652aa8b5cd032050b35f703249be5e5e9f8a74c20ca5f98e4db4,12060,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_60.png,9ce32390fe2388cd20667e7d7faafbba30baabe7042fef8d1f75163d0ad358ab,9255,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_61.png,4a593c3fea67f7b9a1da9dad13f42c9a9c02da5e0ebfccb7bbfbc29bb94326e6,9242,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_63.png,4f8119519ca7cc5dd8b8d110fddc83dbc9571e3a2081035b1b2e8e6395370223,11987,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_65.png,aa62c8430720ab4b8909440a4de18230a69da69ed8188c50cbb6a26f53e8d2a0,12850,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_67.png,44b248499c485c419ecf1b31ee3873c1c58714acf624c940b1fb07cee99a4763,11997,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_69.png,09a0e8e052a5e7bb22ec25e6a27a3e1347e137672784d11be9ae20d928aa27b4,12498,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_70.png,34fea7780dd676475921ff81cd43e3947ec9b9fe53a696396e90e1fb5eb68b58,13217,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_72.png,68047ad4d675665265f27f0c7ce15989b8e991aa9b0f830e1d4957ebacb4f463,11157,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_74.png,99ca88ff517db5f86723bfd84b5adb20cdb4491bd7a868bd86352036def2ab14,10060,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_76.png,9bf2e66e79b8fc26b79c65234accce02227a8dca997d58124e9ebb266297d7b3,10459,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_78.png,f37fb1be196959784c2d242cc6f3b613347ad2ca75e66c2849350d3a2d70df8a,10106,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_79.png,cc633155f859cbd4d0a25d982714edfb8a9faea868285b6fd104a169d76175b2,12256,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_8.png,f36c6a23b99197ff814de57f14c0ff4a2e44c086dc0b310a1e2aaddbd802c9fa,10364,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_83.png,001efb23532cff8284314413cabb486306552ce13d39490cc6851a155b40f9eb,11015,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_84.png,e2755a5806c9221a2f238d589d50d57d20db949c9de1812221c3e4be2c773a93,12143,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_86.png,ab6ba08d09c32ac61ee5dcd57fdf4c4079a259d9ed384641961e58b087cca53d,10330,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_87.png,58ad050e18ee1107b2c376c7aff56abaec505f95c4355d6f2c9ed9f253116d3f,12148,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_89.png,77ce6ba2bafd4ef71393b2cec03114a441f227e1950df8b47fa44e4db1d6cec8,12131,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_9.png,c831b5e257ec762693ea21df649a68b05bd38b49cb16d3b824dbae54c5fa9814,10740,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_91.png,2a21e2cfd7f600dfb43691bb10305e534dc431165bf5e4597b86f6efc91f09f4,13847,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_92.png,7eab1161a8a295f4fe23407947d89eecdd3de689a6fa42fcf5213226aed9824f,14976,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_95.png,9a888375f747c1de671f9f1371ac6a4099158b965573dcb0a5176f839148f38f,14827,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_ctrl_98.png,caf8d03a76026ecc18006ff8ad04beb7367917a7934d0226dee3a935f0ba0c80,11350,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_jq1_ic50_24h_10.png,216d14d7670f054996d15cd60115d26086b43a6b0b17c053a0f91ccf60c508fc,10392,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_jq1_ic50_24h_100.png,ad97ffa1a24ae5b4b40fee1b0e96f77a63cce8bf0b42a5e7190f6aeae2decd8e,9382,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_jq1_ic50_24h_102.png,d8e44b316a886e092f5e28b4dd0e6fe9023fb4fd807af3731079e1bc50e8e74f,9813,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_jq1_ic50_24h_104.png,3c93f4a493964fb41561d9180770c62dbe451fd7314f017a292b71fbbe7ba900,15374,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_jq1_ic50_24h_109.png,f319beabf00e6fa1dd1fd2d0a3cad624de6f7997c5b3229fb7ff08bb47ed60a9,9685,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_jq1_ic50_24h_115.png,1d18bef0997079b34e2076b2f88fb94393fc6ce7b879bb14fe86a85ecad09a42,10534,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_jq1_ic50_24h_117.png,a111d859de6645015cad809baeeeff046fdf0a0086c323b184a640707818a0c5,9276,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_jq1_ic50_24h_118.png,9a54f53a90490429f49cfb8e086bca84adba1f5bea05bcafbf6e2420bb57b1e3,10509,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_jq1_ic50_24h_120.png,b2418391934f50aafb57b7bcecf93919e628bbac2ebbbb951b88360955030039,11539,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_jq1_ic50_24h_128.png,4c13b288116ced7da22ddd91d1ab17733832e4753ddcaf83cc77122b32b3362f,9824,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_jq1_ic50_24h_16.png,9f1d584db629ee2ff71b05d2306819369eb67d96eb993453cfa930c532b3dfe1,13495,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_jq1_ic50_24h_19.png,ea682ce2406051f53898cf81037e9e89b71627a1df93f9d2d93c4f27b97dae6b,11359,prediction_classical_default
benchmark/predictions/classical_default/snu16_jc_jq1_ic50_24h_2.png,a1668da435f18a728e64d4a281ec8303df62f2b9c9e59480de8ec18be634df0a,9163,prediction_classical_default
